기준년월,행정동코드,중분류업종코드,매출금액,활성화비율
202401,4139063000,G1,0E-20,0E-20
202401,4139063000,H0,0E-20,0E-20
202401,4139063000,H1,0E-20,0E-20
202401,4139063000,I1,0E-20,0E-20
202401,4139063000,J0,0E-20,0E-20
202401,4139063000,K0,0E-20,0E-20
202401,4139063000,K1,0E-20,0E-20
202401,4139063000,L0,0E-20,0E-20
202401,4139063000,M0,0E-20,0E-20
202401,4139063000,M1,0E-20,0E-20
202401,4139063000,N0,0E-20,0E-20
202401,4139063000,N1,0E-20,0E-20
202401,4139063000,TO,0E-20,0E-20
202401,4139063100,A0,0E-20,0E-20
202401,4139063100,B0,0E-20,0E-20
202401,4139063100,B1,0E-20,0E-20
202401,4139063100,B2,0E-20,0E-20
202401,4139063100,B3,0E-20,0E-20
202401,4139063100,C0,0E-20,0E-20
202401,4139063100,C1,0E-20,0E-20
202401,4139063100,C2,0E-20,0E-20
202401,4139063100,C3,0E-20,0E-20
202401,4139063100,D0,0E-20,0E-20
202401,4139063100,D1,0E-20,0E-20
202401,4139063100,D2,0E-20,0E-20
202401,4139063100,E0,0E-20,0E-20
202401,4139063100,E1,0E-20,0E-20
202401,4139063100,E3,0E-20,0E-20
202401,4139063100,F0,0E-20,0E-20
202401,4139063100,F2,0E-20,0E-20
202401,4139063100,G0,0E-20,0E-20
202401,4139063100,G1,0E-20,0E-20
202401,4139063100,H0,0E-20,0E-20
202401,4139063100,H1,0E-20,0E-20
202401,4139063100,J0,0E-20,0E-20
202401,4139063100,K0,0E-20,0E-20
202401,4139063100,K1,0E-20,0E-20
202401,4139063100,L0,0E-20,0E-20
202401,4139063100,M0,0E-20,0E-20
202401,4139063100,M1,0E-20,0E-20
202401,4139063100,N0,0E-20,0E-20
202401,4139063100,N1,0E-20,0E-20
202401,4139063100,TO,0E-20,0E-20
202401,4139064000,A0,0E-20,0E-20
202401,4139064000,B0,0E-20,0E-20
202401,4139064000,B1,0E-20,0E-20
202401,4139064000,B2,0E-20,0E-20
202401,4139064000,B3,0E-20,0E-20
202401,4139064000,C0,0E-20,0E-20
202401,4139064000,C1,0E-20,0E-20
202401,4139064000,C2,0E-20,0E-20
202401,4139064000,C3,0E-20,0E-20
202401,4139064000,D0,0E-20,0E-20
202401,4139064000,D1,0E-20,0E-20
202401,4139064000,D2,0E-20,0E-20
202401,4139064000,E1,0E-20,0E-20
202401,4139064000,E3,0E-20,0E-20
202401,4139064000,E4,0E-20,0E-20
202401,4139064000,F0,0E-20,0E-20
202401,4139064000,F2,0E-20,0E-20
202401,4139064000,G0,0E-20,0E-20
202401,4139064000,G1,0E-20,0E-20
202401,4139064000,H0,0E-20,0E-20
202401,4139064000,H1,0E-20,0E-20
202401,4139064000,I1,0E-20,0E-20
202401,4139064000,J0,0E-20,0E-20
202401,4139064000,K0,0E-20,0E-20
202401,4139064000,K1,0E-20,0E-20
202401,4139064000,L0,0E-20,0E-20
202401,4139064000,M0,0E-20,0E-20
202401,4139064000,M1,0E-20,0E-20
202401,4139064000,N0,0E-20,0E-20
202401,4139064000,N1,0E-20,0E-20
202401,4139064000,TO,0E-20,0E-20
202401,4139065000,A0,0E-20,0E-20
202401,4139065000,B0,0E-20,0E-20
202401,4139065000,B2,0E-20,0E-20
202401,4139065000,B3,0E-20,0E-20
202401,4139065000,C0,0E-20,0E-20
202401,4139065000,C1,0E-20,0E-20
202401,4139065000,C2,0E-20,0E-20
202401,4139065000,D0,0E-20,0E-20
202401,4139065000,D2,0E-20,0E-20
202401,4139065000,E0,0E-20,0E-20
202401,4139065000,E1,0E-20,0E-20
202401,4139065000,E3,0E-20,0E-20
202401,4139065000,F0,0E-20,0E-20
202401,4139065000,F2,0E-20,0E-20
202401,4139065000,G0,0E-20,0E-20
202401,4139065000,G1,0E-20,0E-20
202401,4139065000,H0,0E-20,0E-20
202401,4139065000,H1,0E-20,0E-20
202401,4139065000,J0,0E-20,0E-20
202401,4139065000,K0,0E-20,0E-20
202401,4139065000,K1,0E-20,0E-20
202401,4139065000,L0,0E-20,0E-20
202401,4139065000,M0,0E-20,0E-20
202401,4139065000,M1,0E-20,0E-20
202401,4139065000,N0,0E-20,0E-20
202401,4139065000,N1,0E-20,0E-20
202401,4139065000,TO,0E-20,0E-20
202401,4141051000,00,290382.00000000000000000000,100.00000000000000000000
202401,4141051000,A0,0E-20,0E-20
202401,4141051000,B0,0E-20,0E-20
202401,4141051000,B1,0E-20,0E-20
202401,4141051000,B2,0E-20,0E-20
202401,4141051000,B3,0E-20,0E-20
202401,4141051000,C0,0E-20,0E-20
202401,4141051000,C1,0E-20,0E-20
202401,4141051000,C2,0E-20,0E-20
202401,4141051000,C3,0E-20,0E-20
202401,4141051000,D0,0E-20,0E-20
202401,4141051000,D1,0E-20,0E-20
202401,4141051000,D2,0E-20,0E-20
202401,4141051000,E0,0E-20,0E-20
202401,4141051000,E1,0E-20,0E-20
202401,4141051000,E3,0E-20,0E-20
202401,4141051000,F0,0E-20,0E-20
202401,4141051000,F2,0E-20,0E-20
202401,4141051000,G0,0E-20,0E-20
202401,4141051000,G1,0E-20,0E-20
202401,4141051000,H0,0E-20,0E-20
202401,4141051000,H1,0E-20,0E-20
202401,4141051000,I1,0E-20,0E-20
202401,4141051000,J0,0E-20,0E-20
202401,4113151000,L0,0E-20,0E-20
202401,4113151000,M0,0E-20,0E-20
202401,4113151000,M1,0E-20,0E-20
202401,4113151000,N0,0E-20,0E-20
202401,4113151000,TO,0E-20,0E-20
202401,4113152000,A2,0E-20,0E-20
202401,4113152000,B0,0E-20,0E-20
202401,4113152000,B1,0E-20,0E-20
202401,4113152000,B2,0E-20,0E-20
202401,4113152000,B3,0E-20,0E-20
202401,4113152000,C0,0E-20,0E-20
202401,4113152000,C1,0E-20,0E-20
202401,4113152000,C2,0E-20,0E-20
202401,4113152000,D0,0E-20,0E-20
202401,4113152000,D2,0E-20,0E-20
202401,4113152000,E1,0E-20,0E-20
202401,4113152000,E3,0E-20,0E-20
202401,4113152000,F0,0E-20,0E-20
202401,4113152000,F2,0E-20,0E-20
202401,4113152000,G0,0E-20,0E-20
202401,4113152000,G1,0E-20,0E-20
202401,4113152000,H0,0E-20,0E-20
202401,4113152000,H1,0E-20,0E-20
202401,4113152000,I1,0E-20,0E-20
202401,4113152000,J0,0E-20,0E-20
202401,4113152000,K0,0E-20,0E-20
202401,4113152000,K1,0E-20,0E-20
202401,4113152000,L0,0E-20,0E-20
202401,4113152000,M0,0E-20,0E-20
202401,4113152000,M1,0E-20,0E-20
202401,4113152000,N0,0E-20,0E-20
202401,4113152000,N1,0E-20,0E-20
202401,4113152000,TO,0E-20,0E-20
202401,4113153000,A0,0E-20,0E-20
202401,4113153000,B0,0E-20,0E-20
202401,4113153000,B2,0E-20,0E-20
202401,4113153000,B3,0E-20,0E-20
202401,4113153000,C0,0E-20,0E-20
202401,4113153000,C1,0E-20,0E-20
202401,4113153000,C2,0E-20,0E-20
202401,4113153000,C3,0E-20,0E-20
202401,4113153000,D0,0E-20,0E-20
202401,4113153000,D1,0E-20,0E-20
202401,4113153000,D2,0E-20,0E-20
202401,4113153000,E0,0E-20,0E-20
202401,4113153000,E1,0E-20,0E-20
202401,4113153000,E3,0E-20,0E-20
202401,4113153000,E4,0E-20,0E-20
202401,4113153000,F0,0E-20,0E-20
202401,4113153000,F2,0E-20,0E-20
202401,4113153000,G0,0E-20,0E-20
202401,4113153000,G1,0E-20,0E-20
202401,4113153000,H0,0E-20,0E-20
202401,4113153000,H1,0E-20,0E-20
202401,4113153000,I1,0E-20,0E-20
202401,4113153000,J0,0E-20,0E-20
202401,4113153000,K0,0E-20,0E-20
202401,4113153000,K1,0E-20,0E-20
202401,4113153000,L0,0E-20,0E-20
202401,4113153000,M0,0E-20,0E-20
202401,4113153000,M1,0E-20,0E-20
202401,4113153000,N0,0E-20,0E-20
202401,4113153000,N1,0E-20,0E-20
202401,4113153000,TO,0E-20,0E-20
202401,4113154000,A0,0E-20,0E-20
202401,4113154000,A2,0E-20,0E-20
202401,4113154000,B0,0E-20,0E-20
202401,4113154000,B2,0E-20,0E-20
202401,4113154000,B3,0E-20,0E-20
202401,4113154000,C0,0E-20,0E-20
202401,4113154000,C1,0E-20,0E-20
202401,4113154000,C2,0E-20,0E-20
202401,4113154000,C3,0E-20,0E-20
202401,4113154000,D0,0E-20,0E-20
202401,4113154000,D1,0E-20,0E-20
202401,4113154000,D2,0E-20,0E-20
202401,4113154000,E1,0E-20,0E-20
202401,4113154000,E3,0E-20,0E-20
202401,4113154000,F0,0E-20,0E-20
202401,4113154000,F2,0E-20,0E-20
202401,4113154000,G0,0E-20,0E-20
202401,4113154000,G1,0E-20,0E-20
202401,4113154000,H0,0E-20,0E-20
202401,4113154000,H1,0E-20,0E-20
202401,4113154000,J0,0E-20,0E-20
202401,4113154000,K0,0E-20,0E-20
202401,4113154000,K1,0E-20,0E-20
202401,4113154000,L0,0E-20,0E-20
202401,4113154000,M0,0E-20,0E-20
202401,4113154000,M1,0E-20,0E-20
202401,4113154000,N0,0E-20,0E-20
202401,4113154000,N1,0E-20,0E-20
202401,4113154000,TO,0E-20,0E-20
202401,4113155000,A0,0E-20,0E-20
202401,4113155000,A2,0E-20,0E-20
202401,4113155000,B0,0E-20,0E-20
202401,4113155000,B2,0E-20,0E-20
202401,4113155000,B3,0E-20,0E-20
202401,4113155000,C0,0E-20,0E-20
202401,4113155000,C1,0E-20,0E-20
202401,4113155000,C2,0E-20,0E-20
202401,4113155000,C3,0E-20,0E-20
202401,4113155000,D0,0E-20,0E-20
202401,4113155000,D2,0E-20,0E-20
202401,4113155000,E0,0E-20,0E-20
202401,4113155000,E1,0E-20,0E-20
202401,4113155000,E3,0E-20,0E-20
202401,4113155000,F0,0E-20,0E-20
202401,4113155000,F2,0E-20,0E-20
202401,4113155000,G0,0E-20,0E-20
202401,4113155000,H0,0E-20,0E-20
202401,4113155000,H1,0E-20,0E-20
202401,4113155000,J0,0E-20,0E-20
202401,4113155000,K0,0E-20,0E-20
202401,4113155000,K1,0E-20,0E-20
202401,4113155000,L0,0E-20,0E-20
202401,4113155000,M0,0E-20,0E-20
202401,4113155000,M1,0E-20,0E-20
202401,4113155000,N0,0E-20,0E-20
202401,4113155000,N1,0E-20,0E-20
202401,4113155000,TO,0E-20,0E-20
202401,4113156000,A0,0E-20,0E-20
202401,4113156000,B0,0E-20,0E-20
202401,4113156000,B1,0E-20,0E-20
202401,4113156000,B2,0E-20,0E-20
202401,4113156000,B3,0E-20,0E-20
202401,4113156000,C0,0E-20,0E-20
202401,4113156000,C2,0E-20,0E-20
202401,4113156000,C3,0E-20,0E-20
202401,4113156000,D1,0E-20,0E-20
202401,4113156000,D2,0E-20,0E-20
202401,4113156000,E1,0E-20,0E-20
