기준년월,행정동코드,중분류업종코드,매출금액,활성화비율
202501,4113557000,E0,0E-20,0E-20
202501,4113557000,E1,0E-20,0E-20
202501,4113557000,E3,0E-20,0E-20
202501,4113557000,E4,0E-20,0E-20
202501,4113557000,F0,0E-20,0E-20
202501,4113557000,F2,0E-20,0E-20
202501,4113557000,G0,0E-20,0E-20
202501,4113557000,G1,0E-20,0E-20
202501,4113557000,H0,0E-20,0E-20
202501,4113557000,H1,0E-20,0E-20
202501,4113557000,I1,0E-20,0E-20
202501,4113557000,J0,0E-20,0E-20
202501,4113557000,K0,0E-20,0E-20
202501,4113557000,K1,0E-20,0E-20
202501,4113557000,L0,0E-20,0E-20
202501,4113557000,N0,0E-20,0E-20
202501,4113557000,TO,0E-20,0E-20
202501,4113558000,A0,0E-20,0E-20
202501,4113558000,A2,0E-20,0E-20
202501,4113558000,B0,0E-20,0E-20
202501,4113558000,B1,0E-20,0E-20
202501,4113558000,B2,0E-20,0E-20
202501,4113558000,B3,0E-20,0E-20
202501,4113558000,C0,0E-20,0E-20
202501,4113558000,C1,0E-20,0E-20
202501,4113558000,C2,0E-20,0E-20
202501,4113558000,C3,0E-20,0E-20
202501,4113558000,D0,0E-20,0E-20
202501,4113558000,D1,0E-20,0E-20
202501,4113558000,D2,0E-20,0E-20
202501,4113558000,E0,0E-20,0E-20
202501,4113558000,E1,0E-20,0E-20
202501,4113558000,E3,0E-20,0E-20
202501,4113558000,E4,0E-20,0E-20
202501,4113558000,F0,0E-20,0E-20
202501,4113558000,F2,0E-20,0E-20
202501,4113558000,G0,0E-20,0E-20
202501,4113558000,G1,0E-20,0E-20
202501,4113558000,H0,0E-20,0E-20
202501,4113558000,H1,0E-20,0E-20
202501,4113558000,I1,0E-20,0E-20
202501,4113558000,J0,0E-20,0E-20
202501,4113558000,K0,0E-20,0E-20
202501,4113558000,K1,0E-20,0E-20
202501,4113558000,L0,0E-20,0E-20
202501,4113558000,M0,0E-20,0E-20
202501,4113558000,M1,0E-20,0E-20
202501,4113558000,N0,0E-20,0E-20
202501,4113558000,N1,0E-20,0E-20
202501,4113558000,TO,0E-20,0E-20
202501,4113559000,B0,0E-20,0E-20
202501,4113559000,B1,0E-20,0E-20
202501,4113559000,B2,0E-20,0E-20
202501,4113559000,B3,0E-20,0E-20
202501,4113559000,C0,0E-20,0E-20
202501,4113559000,C1,0E-20,0E-20
202501,4113559000,C2,0E-20,0E-20
202501,4113559000,C3,0E-20,0E-20
202501,4113559000,D2,0E-20,0E-20
202501,4113559000,E1,0E-20,0E-20
202501,4113559000,E3,0E-20,0E-20
202501,4113559000,E4,0E-20,0E-20
202501,4113559000,F0,0E-20,0E-20
202501,4113559000,F2,0E-20,0E-20
202501,4113559000,G0,0E-20,0E-20
202501,4113559000,G1,0E-20,0E-20
202501,4113559000,H0,0E-20,0E-20
202501,4113559000,H1,0E-20,0E-20
202501,4113559000,I1,0E-20,0E-20
202501,4113559000,J0,0E-20,0E-20
202501,4113559000,K0,0E-20,0E-20
202501,4113559000,K1,0E-20,0E-20
202501,4113559000,L0,0E-20,0E-20
202501,4113559000,M0,0E-20,0E-20
202501,4113559000,M1,0E-20,0E-20
202501,4113559000,N0,0E-20,0E-20
202501,4113559000,N1,0E-20,0E-20
202501,4113559000,TO,0E-20,0E-20
202501,4113560000,A0,0E-20,0E-20
202501,4113560000,B0,0E-20,0E-20
202501,4113560000,B1,0E-20,0E-20
202501,4113560000,B2,0E-20,0E-20
202501,4113560000,C0,0E-20,0E-20
202501,4113560000,C1,0E-20,0E-20
202501,4113560000,C2,0E-20,0E-20
202501,4113560000,C3,0E-20,0E-20
202501,4113560000,D0,0E-20,0E-20
202501,4113560000,D2,0E-20,0E-20
202501,4113560000,E0,0E-20,0E-20
202501,4113560000,E1,0E-20,0E-20
202501,4113560000,E3,0E-20,0E-20
202501,4113560000,F0,0E-20,0E-20
202501,4113560000,F2,0E-20,0E-20
202501,4113560000,G0,0E-20,0E-20
202501,4113560000,G1,0E-20,0E-20
202501,4113560000,H0,0E-20,0E-20
202501,4113560000,H1,0E-20,0E-20
202501,4113560000,J0,0E-20,0E-20
202501,4113560000,K0,0E-20,0E-20
202501,4113560000,K1,0E-20,0E-20
202501,4113560000,L0,0E-20,0E-20
202501,4113560000,M1,0E-20,0E-20
202501,4113560000,N0,0E-20,0E-20
202501,4113560000,N1,0E-20,0E-20
202501,4113560000,TO,0E-20,0E-20
202501,4113561000,B0,0E-20,0E-20
202501,4113561000,B1,0E-20,0E-20
202501,4113561000,B2,0E-20,0E-20
202501,4113561000,B3,0E-20,0E-20
202501,4113561000,C0,0E-20,0E-20
202501,4113561000,C1,0E-20,0E-20
202501,4113561000,C2,0E-20,0E-20
202501,4113561000,C3,0E-20,0E-20
202501,4113561000,D2,0E-20,0E-20
202501,4113561000,E1,0E-20,0E-20
202501,4113561000,E3,0E-20,0E-20
202501,4113561000,F0,0E-20,0E-20
202501,4113561000,G0,0E-20,0E-20
202501,4113561000,G1,0E-20,0E-20
202501,4113561000,H0,0E-20,0E-20
202501,4113561000,H1,0E-20,0E-20
202501,4113561000,I1,0E-20,0E-20
202501,4113561000,J0,0E-20,0E-20
202501,4113561000,K0,0E-20,0E-20
202501,4113561000,K1,0E-20,0E-20
202501,4113561000,L0,0E-20,0E-20
202501,4113561000,N0,0E-20,0E-20
202501,4113561000,N1,0E-20,0E-20
202501,4113561000,TO,0E-20,0E-20
202501,4113562000,A0,0E-20,0E-20
202501,4113562000,A2,0E-20,0E-20
202501,4113562000,B0,0E-20,0E-20
202501,4113562000,B1,0E-20,0E-20
202501,4113562000,B2,0E-20,0E-20
202501,4113562000,B3,0E-20,0E-20
202501,4113562000,C0,0E-20,0E-20
202501,4113562000,C1,0E-20,0E-20
202501,4113562000,C2,0E-20,0E-20
202501,4113562000,C3,0E-20,0E-20
202501,4113562000,D0,0E-20,0E-20
202501,4113562000,D1,0E-20,0E-20
202501,4113562000,D2,0E-20,0E-20
202501,4113562000,E0,0E-20,0E-20
202501,4113562000,E1,0E-20,0E-20
202501,4113562000,E3,0E-20,0E-20
202501,4113562000,E4,0E-20,0E-20
202501,4113562000,F0,0E-20,0E-20
202501,4113562000,F2,0E-20,0E-20
202501,4113562000,G0,0E-20,0E-20
202501,4113562000,G1,0E-20,0E-20
202501,4113562000,H0,0E-20,0E-20
202501,4113562000,H1,0E-20,0E-20
202501,4113562000,J0,0E-20,0E-20
202501,4113562000,K0,0E-20,0E-20
202501,4113562000,K1,0E-20,0E-20
202501,4113562000,L0,0E-20,0E-20
202501,4113562000,M0,0E-20,0E-20
202501,4113562000,M1,0E-20,0E-20
202501,4113562000,N0,0E-20,0E-20
202501,4113562000,N1,0E-20,0E-20
202501,4113562000,TO,0E-20,0E-20
202501,4113563000,A0,0E-20,0E-20
202501,4113563000,A2,0E-20,0E-20
202501,4113563000,B0,0E-20,0E-20
202501,4113563000,B1,0E-20,0E-20
202501,4113563000,B2,0E-20,0E-20
202501,4113563000,B3,0E-20,0E-20
202501,4113563000,C0,0E-20,0E-20
202501,4113563000,C1,0E-20,0E-20
202501,4113563000,C2,0E-20,0E-20
202501,4113563000,C3,0E-20,0E-20
202501,4113563000,D0,0E-20,0E-20
202501,4113563000,D2,0E-20,0E-20
202501,4113563000,E0,0E-20,0E-20
202501,4113563000,E1,0E-20,0E-20
202501,4113563000,E3,0E-20,0E-20
202501,4113563000,F0,0E-20,0E-20
202501,4113563000,F2,0E-20,0E-20
202501,4113563000,G0,0E-20,0E-20
202501,4113563000,G1,0E-20,0E-20
202501,4113563000,H0,0E-20,0E-20
202501,4113563000,H1,0E-20,0E-20
202501,4113563000,I1,0E-20,0E-20
202501,4113563000,J0,0E-20,0E-20
202501,4113563000,K0,0E-20,0E-20
202501,4113563000,K1,0E-20,0E-20
202501,4113563000,L0,0E-20,0E-20
202501,4113563000,M0,0E-20,0E-20
202501,4113563000,M1,0E-20,0E-20
202501,4113563000,N0,0E-20,0E-20
202501,4113563000,N1,0E-20,0E-20
202501,4113563000,TO,0E-20,0E-20
202501,4113564000,B0,0E-20,0E-20
202501,4113564000,B1,0E-20,0E-20
202501,4113564000,B2,0E-20,0E-20
202501,4113564000,B3,0E-20,0E-20
202501,4113564000,C0,0E-20,0E-20
202501,4113564000,C1,0E-20,0E-20
202501,4113564000,C2,0E-20,0E-20
202501,4113564000,D1,0E-20,0E-20
202501,4113564000,D2,0E-20,0E-20
202501,4113564000,E1,0E-20,0E-20
202501,4113564000,E3,0E-20,0E-20
202501,4113564000,F0,0E-20,0E-20
202501,4113564000,F2,0E-20,0E-20
202501,4113564000,G0,0E-20,0E-20
202501,4113564000,G1,0E-20,0E-20
202501,4113564000,H0,0E-20,0E-20
202501,4113564000,H1,0E-20,0E-20
202501,4113564000,I1,0E-20,0E-20
202501,4113564000,J0,0E-20,0E-20
202501,4113564000,K0,0E-20,0E-20
202501,4113564000,K1,0E-20,0E-20
202501,4113564000,L0,0E-20,0E-20
202501,4113564000,M0,0E-20,0E-20
202501,4113564000,M1,0E-20,0E-20
202501,4113564000,N0,0E-20,0E-20
202501,4113564000,N1,0E-20,0E-20
202501,4113564000,TO,0E-20,0E-20
202501,4113565000,A0,0E-20,0E-20
202501,4113565000,B0,0E-20,0E-20
202501,4113565000,B1,0E-20,0E-20
202501,4113565000,B2,0E-20,0E-20
202501,4113565000,B3,0E-20,0E-20
202501,4113565000,C0,0E-20,0E-20
202501,4113565000,C1,0E-20,0E-20
202501,4113565000,C2,0E-20,0E-20
202501,4113565000,C3,0E-20,0E-20
202501,4113565000,D0,0E-20,0E-20
202501,4113565000,D1,0E-20,0E-20
202501,4113565000,D2,0E-20,0E-20
202501,4113565000,E1,0E-20,0E-20
202501,4113565000,E3,0E-20,0E-20
202501,4113565000,F0,0E-20,0E-20
202501,4113565000,F2,0E-20,0E-20
202501,4113565000,G0,0E-20,0E-20
202501,4113565000,G1,0E-20,0E-20
202501,4113565000,H0,0E-20,0E-20
202501,4113565000,H1,0E-20,0E-20
202501,4113565000,I1,0E-20,0E-20
202501,4113565000,J0,0E-20,0E-20
202501,4113565000,K0,0E-20,0E-20
202501,4113565000,K1,0E-20,0E-20
202501,4113565000,L0,0E-20,0E-20
202501,4113565000,M0,0E-20,0E-20
202501,4113565000,M1,0E-20,0E-20
202501,4113565000,N0,0E-20,0E-20
202501,4113565000,N1,0E-20,0E-20
202501,4113565000,TO,0E-20,0E-20
202501,4113565500,A0,0E-20,0E-20
202501,4113565500,A2,0E-20,0E-20
202501,4113565500,B0,0E-20,0E-20
202501,4113565500,B1,0E-20,0E-20
202501,4113565500,B2,0E-20,0E-20
202501,4113565500,B3,0E-20,0E-20
202501,4113565500,C0,0E-20,0E-20
202501,4113565500,C1,0E-20,0E-20
202501,4113565500,C2,0E-20,0E-20
202501,4113565500,C3,0E-20,0E-20
202501,4113565500,D0,0E-20,0E-20
202501,4113565500,D1,0E-20,0E-20
202501,4113565500,D2,0E-20,0E-20
202501,4113565500,E0,0E-20,0E-20
202501,4113565500,E1,0E-20,0E-20
202501,4113565500,E3,0E-20,0E-20
202501,4113565500,E4,0E-20,0E-20
202501,4113565500,F0,0E-20,0E-20
202501,4113565500,F2,0E-20,0E-20
202501,4113565500,G0,0E-20,0E-20
202501,4113565500,G1,0E-20,0E-20
202501,4113565500,H0,0E-20,0E-20
202501,4113565500,H1,0E-20,0E-20
202501,4113565500,I1,0E-20,0E-20
202501,4113565500,J0,0E-20,0E-20
202501,4113565500,K0,0E-20,0E-20
202501,4113565500,K1,0E-20,0E-20
202501,4113565500,L0,0E-20,0E-20
202501,4113565500,M0,0E-20,0E-20
202501,4113565500,M1,0E-20,0E-20
202501,4113565500,N0,0E-20,0E-20
202501,4113565500,N1,0E-20,0E-20
202501,4113565500,TO,0E-20,0E-20
202501,4113565700,A0,0E-20,0E-20
202501,4113565700,A2,0E-20,0E-20
202501,4113565700,B0,0E-20,0E-20
202501,4113565700,B1,0E-20,0E-20
202501,4113565700,B2,0E-20,0E-20
202501,4113565700,B3,0E-20,0E-20
202501,4113565700,C0,0E-20,0E-20
202501,4113565700,C1,0E-20,0E-20
202501,4113565700,C2,0E-20,0E-20
202501,4113565700,C3,0E-20,0E-20
202501,4113565700,D0,0E-20,0E-20
202501,4113565700,D1,0E-20,0E-20
202501,4113565700,D2,0E-20,0E-20
202501,4113565700,E0,0E-20,0E-20
202501,4113565700,E1,0E-20,0E-20
202501,4113565700,E3,0E-20,0E-20
202501,4113565700,E4,0E-20,0E-20
202501,4113565700,F0,0E-20,0E-20
202501,4113565700,F2,0E-20,0E-20
202501,4113565700,G0,0E-20,0E-20
202501,4113565700,G1,0E-20,0E-20
202501,4113565700,H0,0E-20,0E-20
202501,4113565700,H1,0E-20,0E-20
202501,4113565700,I1,0E-20,0E-20
202501,4113565700,J0,0E-20,0E-20
202501,4113565700,K0,0E-20,0E-20
202501,4113565700,K1,0E-20,0E-20
202501,4113565700,L0,0E-20,0E-20
202501,4113565700,M0,0E-20,0E-20
202501,4113565700,M1,0E-20,0E-20
202501,4113565700,N0,0E-20,0E-20
202501,4113565700,N1,0E-20,0E-20
202501,4113565700,TO,0E-20,0E-20
202501,4113566200,A0,0E-20,0E-20
202501,4113566200,A2,0E-20,0E-20
202501,4113566200,B0,0E-20,0E-20
202501,4113566200,B1,0E-20,0E-20
202501,4113566200,B2,0E-20,0E-20
202501,4113566200,B3,0E-20,0E-20
202501,4113566200,C0,0E-20,0E-20
202501,4113566200,C1,0E-20,0E-20
202501,4113566200,C2,0E-20,0E-20
202501,4113566200,C3,0E-20,0E-20
202501,4113566200,D0,0E-20,0E-20
202501,4113566200,D1,0E-20,0E-20
202501,4113566200,D2,0E-20,0E-20
202501,4113566200,E0,0E-20,0E-20
202501,4113566200,E1,0E-20,0E-20
202501,4113566200,E3,0E-20,0E-20
202501,4113566200,F0,0E-20,0E-20
202501,4113566200,F2,0E-20,0E-20
202501,4113566200,G0,0E-20,0E-20
202501,4113566200,G1,0E-20,0E-20
202501,4113566200,H0,0E-20,0E-20
202501,4113566200,H1,0E-20,0E-20
202501,4113566200,J0,0E-20,0E-20
202501,4113566200,K0,0E-20,0E-20
202501,4113566200,K1,0E-20,0E-20
202501,4113566200,L0,0E-20,0E-20
202501,4113566200,M0,0E-20,0E-20
202501,4113566200,M1,0E-20,0E-20
202501,4113566200,N0,0E-20,0E-20
202501,4113566200,N1,0E-20,0E-20
202501,4113566200,TO,0E-20,0E-20
202501,4113566500,A0,0E-20,0E-20
202501,4113566500,B0,0E-20,0E-20
202501,4113566500,B1,0E-20,0E-20
202501,4113566500,B2,0E-20,0E-20
202501,4113566500,B3,0E-20,0E-20
202501,4113566500,C0,0E-20,0E-20
202501,4113566500,C1,0E-20,0E-20
202501,4113566500,C2,0E-20,0E-20
202501,4113566500,C3,0E-20,0E-20
202501,4113566500,D1,0E-20,0E-20
202501,4113566500,D2,0E-20,0E-20
202501,4113566500,E1,0E-20,0E-20
202501,4113566500,E3,0E-20,0E-20
202501,4113566500,F0,0E-20,0E-20
202501,4113566500,F2,0E-20,0E-20
202501,4113566500,G0,0E-20,0E-20
202501,4113566500,G1,0E-20,0E-20
202501,4113566500,H0,0E-20,0E-20
202501,4113566500,H1,0E-20,0E-20
202501,4113566500,I1,0E-20,0E-20
202501,4113566500,J0,0E-20,0E-20
202501,4113566500,K0,0E-20,0E-20
202501,4113566500,K1,0E-20,0E-20
202501,4113566500,L0,0E-20,0E-20
202501,4113566500,M0,0E-20,0E-20
202501,4113566500,M1,0E-20,0E-20
202501,4113566500,N0,0E-20,0E-20
202501,4113566500,N1,0E-20,0E-20
202501,4113566500,TO,0E-20,0E-20
202501,4113567000,A0,0E-20,0E-20
202501,4113567000,A2,0E-20,0E-20
202501,4113567000,B0,0E-20,0E-20
202501,4113567000,B1,0E-20,0E-20
202501,4113567000,B2,0E-20,0E-20
202501,4113567000,B3,0E-20,0E-20
202501,4113567000,C0,0E-20,0E-20
202501,4113567000,C1,0E-20,0E-20
202501,4113567000,C2,0E-20,0E-20
202501,4113567000,C3,0E-20,0E-20
202501,4113567000,D0,0E-20,0E-20
202501,4113567000,D1,0E-20,0E-20
202501,4113567000,D2,0E-20,0E-20
202501,4113567000,E0,0E-20,0E-20
202501,4113567000,E1,0E-20,0E-20
202501,4113567000,E3,0E-20,0E-20
202501,4113567000,E4,0E-20,0E-20
202501,4113567000,F0,0E-20,0E-20
202501,4113567000,F2,0E-20,0E-20
202501,4113567000,G0,0E-20,0E-20
202501,4113567000,G1,0E-20,0E-20
202501,4113567000,H0,0E-20,0E-20
202501,4113567000,H1,0E-20,0E-20
202501,4113567000,J0,0E-20,0E-20
202501,4113567000,K0,0E-20,0E-20
202501,4113567000,K1,0E-20,0E-20
202501,4113567000,L0,0E-20,0E-20
202501,4113567000,M0,0E-20,0E-20
202501,4113567000,M1,0E-20,0E-20
202501,4113567000,N0,0E-20,0E-20
202501,4113567000,N1,0E-20,0E-20
202501,4113567000,TO,0E-20,0E-20
202501,4113568000,A0,0E-20,0E-20
202501,4113568000,B0,0E-20,0E-20
202501,4113568000,B1,0E-20,0E-20
202501,4113568000,B2,0E-20,0E-20
202501,4113568000,B3,0E-20,0E-20
202501,4113568000,C0,0E-20,0E-20
202501,4113568000,C1,0E-20,0E-20
202501,4113568000,C2,0E-20,0E-20
202501,4113568000,C3,0E-20,0E-20
202501,4113568000,D0,0E-20,0E-20
202501,4113568000,D1,0E-20,0E-20
202501,4113568000,D2,0E-20,0E-20
202501,4113568000,E1,0E-20,0E-20
202501,4113568000,E3,0E-20,0E-20
202501,4113568000,E4,0E-20,0E-20
202501,4113568000,F0,0E-20,0E-20
202501,4113568000,F2,0E-20,0E-20
202501,4113568000,G0,0E-20,0E-20
202501,4113568000,G1,0E-20,0E-20
202501,4113568000,H0,0E-20,0E-20
202501,4113568000,H1,0E-20,0E-20
202501,4113568000,I1,0E-20,0E-20
202501,4113568000,J0,0E-20,0E-20
202501,4113568000,K0,0E-20,0E-20
202501,4113568000,K1,0E-20,0E-20
202501,4113568000,L0,0E-20,0E-20
202501,4113568000,M0,0E-20,0E-20
202501,4113568000,M1,0E-20,0E-20
202501,4113568000,N0,0E-20,0E-20
202501,4113568000,N1,0E-20,0E-20
202501,4113568000,TO,0E-20,0E-20
202501,4115051000,00,1476650.00000000000000000000,100.00000000000000000000
202501,4115051000,A0,0E-20,0E-20
202501,4115051000,B0,0E-20,0E-20
202501,4115051000,B1,0E-20,0E-20
202501,4115051000,B2,0E-20,0E-20
202501,4115051000,B3,0E-20,0E-20
202501,4115051000,C0,0E-20,0E-20
202501,4115051000,C1,0E-20,0E-20
202501,4115051000,C2,0E-20,0E-20
202501,4115051000,C3,0E-20,0E-20
202501,4115051000,D0,0E-20,0E-20
202501,4115051000,D1,0E-20,0E-20
202501,4115051000,D2,0E-20,0E-20
202501,4115051000,E0,0E-20,0E-20
202501,4115051000,E1,0E-20,0E-20
202501,4115051000,E3,0E-20,0E-20
202501,4115051000,E4,0E-20,0E-20
202501,4115051000,F0,0E-20,0E-20
202501,4115051000,F2,0E-20,0E-20
202501,4115051000,G0,0E-20,0E-20
202501,4115051000,G1,0E-20,0E-20
202501,4115051000,H0,0E-20,0E-20
202501,4115051000,H1,0E-20,0E-20
202501,4115051000,I1,0E-20,0E-20
202501,4115051000,J0,0E-20,0E-20
202501,4115051000,K0,0E-20,0E-20
202501,4115051000,K1,0E-20,0E-20
202501,4115051000,L0,0E-20,0E-20
202501,4115051000,M0,0E-20,0E-20
202501,4115051000,M1,0E-20,0E-20
202501,4115051000,N0,0E-20,0E-20
202501,4115051000,N1,0E-20,0E-20
202501,4115051000,TO,0E-20,0E-20
202501,4115052000,00,762147.00000000000000000000,100.00000000000000000000
202501,4115052000,A0,0E-20,0E-20
202501,4115052000,B0,0E-20,0E-20
202501,4115052000,B1,0E-20,0E-20
202501,4115052000,B2,0E-20,0E-20
202501,4115052000,B3,0E-20,0E-20
202501,4115052000,C0,0E-20,0E-20
202501,4115052000,C1,0E-20,0E-20
202501,4115052000,C2,0E-20,0E-20
202501,4115052000,C3,0E-20,0E-20
202501,4115052000,D0,0E-20,0E-20
202501,4115052000,D1,0E-20,0E-20
202501,4115052000,D2,0E-20,0E-20
202501,4115052000,E0,0E-20,0E-20
202501,4115052000,E1,0E-20,0E-20
202501,4115052000,E3,0E-20,0E-20
202501,4115052000,E4,0E-20,0E-20
202501,4115052000,F0,0E-20,0E-20
202501,4115052000,F2,0E-20,0E-20
202501,4115052000,G0,0E-20,0E-20
202501,4115052000,G1,0E-20,0E-20
202501,4115052000,H0,0E-20,0E-20
202501,4115052000,H1,0E-20,0E-20
202501,4115052000,I1,0E-20,0E-20
202501,4115052000,J0,0E-20,0E-20
