기준년월,행정동코드,매출금액,활성화비율
202307,4117354600,33111507.0,100.0
202307,4117355000,163355562.0,100.0
202307,4117356000,159448665.0,100.0
202307,4117356600,137424925.0,100.0
202307,4117357000,131434484.0,100.0
202307,4117357600,38255986.0,100.0
202307,4117357800,292879331.0,100.0
202307,4117358000,115000902.0,100.0
202307,4117359000,52395175.0,100.0
202307,4117360000,110297033.0,100.0
202307,4117361000,269004925.0,100.0
202307,4117362000,203310498.0,100.0
202307,4117363000,19646741.0,100.0
202307,4119060300,135770525.0,100.0
202307,4119060600,340513362.0,100.0
202307,4119061000,218380736.0,100.0
202307,4119074200,583224996.0,100.0
202307,4119074400,519799922.0,100.0
202307,4119074600,178716919.0,100.0
202307,4119075000,122132688.0,100.0
202307,4119079500,430773285.0,100.0
202307,4119080000,137685327.0,100.0
202307,4119083000,159435725.0,100.0
202307,4111156000,41128684.0,100.0
202307,4111156600,107767496.0,100.0
202307,4111157100,84290647.0,100.0
202307,4111157200,87466075.0,100.0
202307,4111157300,274902228.0,100.0
202307,4111158000,33411040.0,100.0
202307,4111159100,39545534.0,100.0
202307,4111159700,43312151.0,100.0
202307,4111159800,34835026.0,100.0
202307,4111160000,27527579.0,100.0
202307,4111352000,16845663.0,100.0
202307,4111353000,17961633.0,100.0
202307,4111354000,18797425.0,100.0
202307,4111355000,56474278.0,100.0
202307,4111356000,41469994.0,100.0
202307,4111365000,31747998.0,100.0
202307,4111366200,267477113.0,100.0
202307,4111366400,99466657.0,100.0
202307,4111367000,71868301.0,100.0
202307,4111368000,128615136.0,100.0
202307,4111369000,74181723.0,100.0
202307,4111370000,29068640.0,100.0
202307,4111565000,12506295.0,100.0
202307,4111566000,220813124.0,100.0
202307,4111567000,5208864.0,100.0
202307,4121051000,2956280.0,100.0
202307,4121052000,7911971.0,100.0
202307,4121054000,101553865.0,100.0
202307,4121055000,76745131.0,100.0
202307,4121056000,45026455.0,100.0
202307,4121057000,74631761.0,100.0
202307,4121058000,37048165.0,100.0
202307,4121059000,27434713.0,100.0
202307,4121060000,19305719.0,100.0
202307,4121061000,312464205.0,100.0
202307,4121062000,34016259.0,100.0
202307,4111568000,60582603.0,100.0
202307,4111569000,72670225.0,100.0
202307,4111570000,32626706.0,100.0
202307,4111571000,32075450.0,100.0
202307,4111572000,61418429.0,100.0
202307,4111573000,162365675.0,100.0
202307,4111574000,54137904.0,100.0
202307,4111751000,57937516.0,100.0
202307,4111752000,24815700.0,100.0
202307,4111753000,187088039.0,100.0
202307,4121063100,184041970.0,100.0
202307,4121063200,58495722.0,100.0
202307,4121063300,139290388.0,100.0
202307,4121063400,35613946.0,100.0
202307,4121064000,239647458.0,100.0
202307,4121065000,292740381.0,100.0
202307,4121066000,5334032.0,100.0
202307,4122025000,32264142.0,100.0
202307,4122025300,133963743.0,100.0
202307,4111754000,20752259.0,100.0
202307,4111755000,66921345.0,100.0
202307,4111757000,74518175.0,100.0
202307,4111758000,134654315.0,100.0
202307,4111758500,358458768.0,100.0
202307,4111759300,131937539.0,100.0
202307,4111759600,151357926.0,100.0
202307,4111760000,332637326.0,100.0
202307,4111761000,105034669.0,100.0
202307,4122025600,50862768.0,100.0
202307,4122025900,71068455.0,100.0
202307,4122031000,10351640.0,100.0
202307,4122032000,4449099.0,100.0
202307,4122033000,42154331.0,100.0
202307,4122034000,45625665.0,100.0
202307,4122037000,8323247.0,100.0
202307,4122051000,129811741.0,100.0
202307,4122052000,45464478.0,100.0
202307,4122053500,87829574.0,100.0
202307,4122055000,13027533.0,100.0
202307,4122056000,51257993.0,100.0
202307,4122057000,3675029.0,100.0
202307,4122058000,7045578.0,100.0
202307,4122059000,143568092.0,100.0
202307,4122060000,12914130.0,100.0
202307,4122061000,33079050.0,100.0
202307,4122062000,365798668.0,100.0
202307,4122063000,150234951.0,100.0
202307,4122063500,78424629.0,100.0
202307,4122064000,50267612.0,100.0
202307,4125051000,28577242.0,100.0
202307,4125052000,22672912.0,100.0
202307,4125053500,15795820.0,100.0
202307,4125055000,2316477.0,100.0
202307,4125056500,33564130.0,100.0
202307,4125056600,165526312.0,100.0
202307,4125058000,5823024.0,100.0
202307,4115051000,111375866.0,100.0
202307,4115052000,51896879.0,100.0
202307,4115054500,45530372.0,100.0
202307,4115055500,85336541.0,100.0
202307,4115056100,23875544.0,100.0
202307,4115056700,98055842.0,100.0
202307,4115056800,79091431.0,100.0
202307,4115057300,52047193.0,100.0
202307,4115057600,60145522.0,100.0
202307,4115057800,157607233.0,100.0
202307,4115058000,70486597.0,100.0
202307,4115059500,20098524.0,100.0
202307,4115061500,13425351.0,100.0
202307,4115062000,30048095.0,100.0
202307,4117151000,98235968.0,100.0
202307,4117152000,40973789.0,100.0
202307,4117153000,35950079.0,100.0
202307,4117154000,157084045.0,100.0
202307,4117155000,24123625.0,100.0
202307,4117156000,41135154.0,100.0
202307,4117157000,133323871.0,100.0
202307,4117158000,14671066.0,100.0
202307,4117158100,18496576.0,100.0
202307,4117159000,70050443.0,100.0
202307,4117160000,76144547.0,100.0
202307,4117161000,22407503.0,100.0
202307,4117162100,63240802.0,100.0
202307,4117163000,42758795.0,100.0
202307,4117351000,117191078.0,100.0
202307,4117352000,149854893.0,100.0
202307,4117353000,61064767.0,100.0
202307,4117354000,95541585.0,100.0
202307,4145054000,14938399.0,100.0
202307,4145055000,41076420.0,100.0
202307,4145056000,108020981.0,100.0
202307,4145057000,188247613.0,100.0
202307,4145058000,4812018.0,100.0
202307,4145058200,11559904.0,100.0
202307,4145058500,11866361.0,100.0
202307,4145059000,52747452.0,100.0
202307,4145060000,19244601.0,100.0
202307,4145061000,364736942.0,100.0
202307,4145062000,317258369.0,100.0
202307,4163033000,73231473.0,100.0
202307,4163034000,17839419.0,100.0
202307,4163051000,10871572.0,100.0
202307,4163052000,241041682.0,100.0
202307,4163053000,22826327.0,100.0
202307,4163054000,73071811.0,100.0
202307,4163055000,85688799.0,100.0
202307,4163056000,392977001.0,100.0
202307,4165025000,144299087.0,100.0
202308,4115057300,7875428.0,100.0
202308,4115057600,7770079.0,100.0
202308,4115057800,23709169.0,100.0
202308,4115058000,8884502.0,100.0
202308,4115059500,2464618.0,100.0
202308,4115061500,1332584.0,100.0
202308,4115062000,3869339.0,100.0
202308,4117151000,10547148.0,100.0
202308,4117152000,5417386.0,100.0
202308,4117153000,4657127.0,100.0
202307,4125060000,6487970.0,100.0
202307,4127151000,33973489.0,100.0
202307,4127151500,119927136.0,100.0
202307,4127152500,76447301.0,100.0
202307,4127153200,100913618.0,100.0
202307,4127153700,42245017.0,100.0
202307,4127154000,72655380.0,100.0
202307,4127155000,55885742.0,100.0
202307,4127156000,79814006.0,100.0
202307,4127157000,22606724.0,100.0
202307,4146125000,90053908.0,100.0
202307,4146125300,34238336.0,100.0
202307,4146125600,33133973.0,100.0
202307,4146132000,59182685.0,100.0
202307,4146134000,16648473.0,100.0
202307,4146135000,34159566.0,100.0
202307,4146136000,40816560.0,100.0
202307,4146151000,115866762.0,100.0
202307,4146152000,195031619.0,100.0
202307,4165031000,16673802.0,100.0
202307,4165032000,7014823.0,100.0
202307,4165033000,11313660.0,100.0
202307,4165034000,24948216.0,100.0
202307,4165035000,843031.0,100.0
202307,4165036000,7324092.0,100.0
202307,4165037000,30331025.0,100.0
202307,4165038000,6650481.0,100.0
202307,4165039000,14683794.0,100.0
202307,4165040000,3127889.0,100.0
202307,4165041000,1655764.0,100.0
202308,4117154000,16301695.0,100.0
202308,4117155000,5018901.0,100.0
202308,4117156000,4829323.0,100.0
202308,4117157000,19317631.0,100.0
202308,4117158000,1883983.0,100.0
202308,4117158100,2738399.0,100.0
202308,4117159000,10122815.0,100.0
202308,4117160000,11263572.0,100.0
202308,4117161000,4423463.0,100.0
202308,4117162100,8405557.0,100.0
202307,4127158000,134164597.0,100.0
202307,4127159000,85998691.0,100.0
202307,4127160000,37588511.0,100.0
202307,4127161000,10005650.0,100.0
202307,4127351000,45761860.0,100.0
202307,4127352500,49482630.0,100.0
202307,4127353200,312443749.0,100.0
202307,4127353500,416363990.0,100.0
202307,4127354500,22253557.0,100.0
202307,4127355500,68804419.0,100.0
202307,4146153000,42368058.0,100.0
202307,4146154000,106029497.0,100.0
202307,4146351000,66785030.0,100.0
202307,4146351600,151800366.0,100.0
202307,4146351700,32139765.0,100.0
202307,4146352000,249969506.0,100.0
202307,4146353000,33629265.0,100.0
202307,4146353500,102134774.0,100.0
202307,4165051000,61790676.0,100.0
202307,4165052000,16153576.0,100.0
202307,4167025000,56227665.0,100.0
202307,4167031000,11536122.0,100.0
202307,4167032000,4343619.0,100.0
202307,4167033000,5212088.0,100.0
202307,4167034000,67498862.0,100.0
202307,4167035000,11726802.0,100.0
202307,4167036000,8735643.0,100.0
202307,4167037000,15011353.0,100.0
202307,4167038000,2223085.0,100.0
202308,4117163000,6284885.0,100.0
202308,4117351000,16538778.0,100.0
202308,4117352000,419844317.0,100.0
202308,4117353000,8041019.0,100.0
202308,4117354000,17616102.0,100.0
202308,4117354600,7227389.0,100.0
202308,4117355000,19152583.0,100.0
202308,4117356000,22476207.0,100.0
202308,4117356600,17474400.0,100.0
202308,4117357000,25380755.0,100.0
202307,4127356500,34118798.0,100.0
202307,4127357000,343481224.0,100.0
202307,4127358000,36015984.0,100.0
202307,4127359000,45108758.0,100.0
202307,4127360000,132740890.0,100.0
202307,4127361000,7912319.0,100.0
202307,4128151000,71135028.0,100.0
202307,4128152000,57843159.0,100.0
202307,4128153000,83390154.0,100.0
202307,4128154000,57158818.0,100.0
202307,4146354000,58384361.0,100.0
202307,4146355000,96964249.0,100.0
202307,4146356000,92576540.0,100.0
202307,4146357000,69483735.0,100.0
202307,4146357200,110962904.0,100.0
202307,4146357500,252842400.0,100.0
202307,4146357700,63589864.0,100.0
202307,4146358600,33749633.0,100.0
202307,4146359000,263750030.0,100.0
202307,4146551000,95574431.0,100.0
202307,4167051000,161945256.0,100.0
202307,4167052000,108140612.0,100.0
202307,4167053000,106424516.0,100.0
202307,4180025000,47990393.0,100.0
202307,4180025300,171059058.0,100.0
202307,4180031000,5834959.0,100.0
202307,4180032000,51205653.0,100.0
202307,4180033000,3690164.0,100.0
202307,4180034000,1993156.0,100.0
202307,4180035000,305418.0,100.0
202307,4180036000,4347987.0,100.0
202307,4180038000,153263.0,100.0
202308,4117357600,6562719.0,100.0
202308,4117357800,42483953.0,100.0
202308,4117358000,14457512.0,100.0
202308,4117359000,8148920.0,100.0
202308,4117360000,16105516.0,100.0
202308,4117361000,55006615.0,100.0
202308,4117362000,30293461.0,100.0
202308,4117363000,3356083.0,100.0
202308,4119060300,14048897.0,100.0
202308,4119060600,100596743.0,100.0
202308,4119061000,23617920.0,100.0
202308,4119074200,77844110.0,100.0
202308,4119074400,71863795.0,100.0
202308,4119074600,23496242.0,100.0
202308,4119075000,17914407.0,100.0
202308,4119079500,61981286.0,100.0
202308,4119080000,20218352.0,100.0
202308,4119083000,21352797.0,100.0
202307,4128155000,11576323.0,100.0
202307,4128156000,4054024.0,100.0
202307,4128157500,29371069.0,100.0
202307,4128158000,38595373.0,100.0
202307,4128159000,20369180.0,100.0
202307,4128160000,16438621.0,100.0
202307,4128161000,11227863.0,100.0
202307,4128162100,63112739.0,100.0
202307,4128162200,104771910.0,100.0
202307,4146552000,224364493.0,100.0
202307,4146553000,142983236.0,100.0
202307,4146554000,164499341.0,100.0
202307,4146555000,29633283.0,100.0
202307,4146556000,175584300.0,100.0
202307,4146557000,179260903.0,100.0
202307,4146558000,178197325.0,100.0
202307,4146559000,159411037.0,100.0
202307,4182025000,203444664.0,100.0
202307,4182031000,31917830.0,100.0
202307,4182032500,89012153.0,100.0
202307,4182033000,17154129.0,100.0
202307,4182034500,55185446.0,100.0
202307,4182035000,4847729.0,100.0
202307,4183025000,506708662.0,100.0
202307,4183031000,45114414.0,100.0
202307,4183032000,51920226.0,100.0
202307,4183033000,78251630.0,100.0
202307,4128163000,15254961.0,100.0
202307,4128164000,20038047.0,100.0
202307,4128165000,56222164.0,100.0
202307,4128165500,61535077.0,100.0
202307,4128166000,27664201.0,100.0
202307,4128167000,297310.0,100.0
202307,4128551000,51158742.0,100.0
202307,4128552000,48604367.0,100.0
202307,4148025000,200741874.0,100.0
202307,4148025300,64947993.0,100.0
202307,4148025600,17679383.0,100.0
202307,4148026200,67449286.0,100.0
202307,4148031000,25866510.0,100.0
202307,4148032000,44900451.0,100.0
202307,4148035000,20253214.0,100.0
202307,4148036000,2860615.0,100.0
202307,4148037000,15919910.0,100.0
202307,4148038000,537172.0,100.0
202307,4183034000,62243643.0,100.0
202307,4183035000,44779685.0,100.0
202307,4183036000,23981234.0,100.0
202307,4183037000,28831918.0,100.0
202307,4183038000,41214605.0,100.0
202307,4183039500,28696376.0,100.0
202307,4183040000,231658444.0,100.0
202307,4183041000,26509056.0,100.0
202308,4111156000,5115679.0,100.0
202308,4111156600,16675020.0,100.0
202308,4111157100,14896943.0,100.0
202307,4128553000,27156499.0,100.0
202307,4128554000,76503886.0,100.0
202307,4128555100,30755726.0,100.0
202307,4128555200,29675708.0,100.0
202307,4128556000,76517309.0,100.0
202307,4128557000,39518099.0,100.0
202307,4128558000,22925299.0,100.0
202307,4128559000,146039008.0,100.0
202307,4128560000,6679363.0,100.0
202307,4148040000,96050.0,100.0
202307,4148051000,112771503.0,100.0
202307,4148052000,180140164.0,100.0
202307,4148053000,52731907.0,100.0
202307,4148054000,201529774.0,100.0
202307,4148055000,215107533.0,100.0
202307,4148056000,401474238.0,100.0
202307,4148057000,400893900.0,100.0
202308,4111157200,9481338.0,100.0
202308,4111157300,41369437.0,100.0
202308,4111158000,4283255.0,100.0
202308,4111159100,4504434.0,100.0
202308,4111159700,5742222.0,100.0
202308,4111159800,5644237.0,100.0
202308,4111160000,2749067.0,100.0
202308,4111352000,2928537.0,100.0
202308,4111353000,2784235.0,100.0
202308,4111354000,2936578.0,100.0
202307,4128751000,16196570.0,100.0
202307,4128752000,29619148.0,100.0
202307,4128753000,84261584.0,100.0
202307,4128754000,80442308.0,100.0
202307,4128755000,66275595.0,100.0
202307,4128756000,58062204.0,100.0
202307,4128757000,51771246.0,100.0
202307,4128758000,42670167.0,100.0
202307,4128759000,50766815.0,100.0
202307,4150025000,67954693.0,100.0
202307,4150025300,316574297.0,100.0
202307,4150031000,29977914.0,100.0
202307,4150032000,28830064.0,100.0
202307,4150033000,13594301.0,100.0
202307,4150034000,82105397.0,100.0
202307,4150035000,78649960.0,100.0
202307,4150036000,12212853.0,100.0
202307,4150037000,5319496.0,100.0
202307,4150038000,3060089.0,100.0
202307,4150051000,260871624.0,100.0
202308,4111355000,8429142.0,100.0
202308,4111356000,6046826.0,100.0
202308,4111365000,4570172.0,100.0
202308,4111366200,41297878.0,100.0
202308,4111366400,17476832.0,100.0
202308,4111367000,9458248.0,100.0
202308,4111368000,22650712.0,100.0
202308,4111369000,11179362.0,100.0
202308,4111370000,5518389.0,100.0
202308,4111565000,1492730.0,100.0
202308,4121051000,1017749.0,100.0
202308,4121052000,617535.0,100.0
202308,4121054000,8814284.0,100.0
202308,4121055000,9414943.0,100.0
202308,4121056000,5716387.0,100.0
202308,4121057000,10733592.0,100.0
202307,4129051000,66609316.0,100.0
202307,4129052000,77381373.0,100.0
202307,4129053000,213159051.0,100.0
202307,4129054000,39713447.0,100.0
202307,4129055000,8578617.0,100.0
202307,4129056000,5663099.0,100.0
202307,4131051000,274864586.0,100.0
202307,4131052000,226991138.0,100.0
202307,4131053000,123624968.0,100.0
202307,4150051500,386922961.0,100.0
202307,4150052000,183398925.0,100.0
202307,4150053000,82797306.0,100.0
202307,4155025000,363128271.0,100.0
202307,4155031000,36030880.0,100.0
202307,4155032000,15693481.0,100.0
202307,4155033000,4064262.0,100.0
202307,4155034000,13084903.0,100.0
202307,4155035000,64598079.0,100.0
202307,4155036000,23797266.0,100.0
202308,4111566000,434822095.0,100.0
202308,4111567000,1456868.0,100.0
202308,4111568000,8716893.0,100.0
202308,4111569000,10692400.0,100.0
202308,4111570000,3605112.0,100.0
202308,4111571000,4176391.0,100.0
202308,4111572000,7994855.0,100.0
202308,4111573000,18947266.0,100.0
202308,4111574000,7209482.0,100.0
202308,4111751000,6522132.0,100.0
202308,4121058000,6108327.0,100.0
202308,4121059000,4253876.0,100.0
202308,4121060000,2078526.0,100.0
202308,4121061000,43927120.0,100.0
202308,4121062000,5479614.0,100.0
202308,4121063100,202636681.0,100.0
202308,4121063200,7256856.0,100.0
202308,4121063300,17650596.0,100.0
202308,4121063400,4653583.0,100.0
202308,4121064000,30984419.0,100.0
202308,4121065000,36880880.0,100.0
202307,4131054100,38847316.0,100.0
202307,4131054200,39642142.0,100.0
202307,4131057000,102389095.0,100.0
202307,4131058000,64443496.0,100.0
202307,4131059000,243179323.0,100.0
202307,4155038000,15287771.0,100.0
202307,4155039000,19072726.0,100.0
202307,4155040000,26164603.0,100.0
202307,4155041000,7991109.0,100.0
202307,4155042000,4480434.0,100.0
202307,4155051000,45923111.0,100.0
202307,4155052000,178628390.0,100.0
202307,4155053000,105038748.0,100.0
202308,4111752000,4035022.0,100.0
202308,4111753000,29653289.0,100.0
202308,4111754000,4107112.0,100.0
202308,4111755000,7908031.0,100.0
202308,4111757000,11373724.0,100.0
202308,4111758000,17573906.0,100.0
202308,4111758500,40243694.0,100.0
202308,4121066000,298795.0,100.0
202308,4122025000,8084943.0,100.0
202308,4122025300,36146605.0,100.0
202308,4122025600,12232669.0,100.0
202308,4122025900,14874544.0,100.0
202308,4122031000,2000940.0,100.0
202308,4122032000,339894.0,100.0
202308,4122033000,8335394.0,100.0
202308,4122034000,94806500.0,100.0
202308,4111759300,19898138.0,100.0
202308,4111759600,24959376.0,100.0
202308,4111760000,44236715.0,100.0
202308,4111761000,10874887.0,100.0
202308,4122037000,1592446.0,100.0
202308,4122051000,19730591.0,100.0
202308,4122052000,4945249.0,100.0
202308,4122053500,14183081.0,100.0
202308,4122055000,2105485.0,100.0
202308,4122056000,8166774.0,100.0
202308,4122057000,564781.0,100.0
202308,4122058000,711979.0,100.0
202308,4122059000,15276178.0,100.0
202308,4122060000,3118245.0,100.0
202307,4137051000,166256172.0,100.0
202307,4137053000,60692029.0,100.0
202307,4137054000,267864082.0,100.0
202307,4137055000,91145241.0,100.0
202307,4137056000,15242859.0,100.0
202307,4137057000,258744664.0,100.0
202307,4159025300,595543417.0,100.0
202307,4159025600,52741135.0,100.0
202307,4159025900,563160741.0,100.0
202307,4159026200,262621381.0,100.0
202307,4159031000,15265987.0,100.0
202307,4159032000,15731706.0,100.0
202307,4159033000,16344248.0,100.0
202307,4159034000,39410038.0,100.0
202308,4122061000,3056218.0,100.0
202308,4122062000,57314372.0,100.0
202308,4122063000,26820803.0,100.0
202308,4122063500,14378265.0,100.0
202308,4122064000,7349011.0,100.0
202308,4125051000,43098640.0,100.0
202308,4125052000,2338905.0,100.0
202307,4159035000,20372613.0,100.0
202307,4159036000,133789826.0,100.0
202307,4159037000,19155261.0,100.0
202307,4159040000,9060878.0,100.0
202307,4159041000,28087379.0,100.0
202307,4159051500,216658587.0,100.0
202307,4159052000,196088142.0,100.0
202307,4159053000,114018443.0,100.0
202307,4159054000,112072706.0,100.0
202307,4159055000,178844636.0,100.0
202308,4125053500,1581896.0,100.0
202308,4125055000,192867.0,100.0
202308,4125056500,5258627.0,100.0
202308,4125056600,22394851.0,100.0
202308,4125058000,767829.0,100.0
202308,4125060000,620224.0,100.0
202308,4127151000,4685882.0,100.0
202308,4127151500,13226050.0,100.0
202308,4127152500,9592865.0,100.0
202308,4127153200,16076668.0,100.0
202308,4127153700,7944112.0,100.0
202307,4141051000,91765626.0,100.0
202307,4159056000,27898607.0,100.0
202307,4159057000,40244205.0,100.0
202307,4159058500,814570100.0,100.0
202307,4159058600,305961406.0,100.0
202307,4159058700,248747835.0,100.0
202307,4159058800,566053351.0,100.0
202307,4159059000,369668773.0,100.0
202307,4159060000,417278177.0,100.0
202307,4159061000,859194276.0,100.0
202307,4159062000,79434058.0,100.0
202308,4127154000,9722929.0,100.0
202308,4127155000,6828983.0,100.0
202308,4127156000,10104337.0,100.0
202308,4127157000,2988144.0,100.0
202308,4127158000,15736624.0,100.0
202308,4127159000,13536752.0,100.0
202308,4127160000,5574078.0,100.0
202308,4127161000,1308845.0,100.0
202308,4127351000,6437246.0,100.0
202307,4141052000,305945864.0,100.0
202307,4141054000,136127219.0,100.0
202307,4141055000,92599653.0,100.0
202307,4141056000,64279945.0,100.0
202307,4141057000,52035817.0,100.0
202307,4141058000,26874174.0,100.0
202307,4141059000,30342892.0,100.0
202307,4141060000,57711627.0,100.0
202307,4141061000,80201702.0,100.0
202307,4141062000,769348077.0,100.0
202307,4161025000,484930951.0,100.0
202307,4161025300,344712871.0,100.0
202307,4161025900,156721392.0,100.0
202307,4161033000,20905344.0,100.0
202307,4161034000,83992544.0,100.0
202307,4161035000,2930102.0,100.0
202307,4161037000,13167738.0,100.0
202307,4161051000,457269850.0,100.0
202307,4161052000,225145586.0,100.0
202307,4161053000,367959392.0,100.0
202308,4127352500,6184921.0,100.0
202308,4127353200,38592756.0,100.0
202308,4127353500,58647060.0,100.0
202308,4127354500,3950158.0,100.0
202308,4127355500,9020186.0,100.0
202308,4127356500,5001080.0,100.0
202308,4127357000,425335400.0,100.0
202308,4127358000,4692744.0,100.0
202308,4127359000,6844620.0,100.0
202308,4127360000,15780595.0,100.0
202307,4143051000,18510884.0,100.0
202307,4143052000,40270056.0,100.0
202307,4143053000,90503206.0,100.0
202307,4143054000,78582884.0,100.0
202307,4143055000,50759847.0,100.0
202307,4143056000,94298868.0,100.0
202307,4145051000,34397978.0,100.0
202307,4145052000,55300290.0,100.0
202307,4145053000,143857373.0,100.0
202307,4163025000,62094513.0,100.0
202307,4163031000,7202466.0,100.0
202307,4163032000,14560824.0,100.0
202308,4115051000,11443984.0,100.0
202308,4115052000,6154418.0,100.0
202308,4115054500,5853496.0,100.0
202308,4115055500,12366359.0,100.0
202308,4115056100,3328542.0,100.0
202308,4115056700,94468562.0,100.0
202308,4115056800,11017461.0,100.0
202308,4127361000,901964.0,100.0
202308,4128151000,211509972.0,100.0
202308,4128152000,9410665.0,100.0
202308,4128153000,11240033.0,100.0
202308,4128154000,6666367.0,100.0
202308,4128155000,2225064.0,100.0
202308,4128156000,1195674.0,100.0
202308,4128157500,3971198.0,100.0
202308,4128158000,4636486.0,100.0
202309,4122032000,1439722.0,100.0
202309,4122033000,4562256.0,100.0
202309,4122034000,218389012.0,100.0
202309,4122037000,2766823.0,100.0
202309,4122051000,4432713.0,100.0
202309,4122052000,200976.0,100.0
202309,4122053500,404460.0,100.0
202309,4122055000,205360.0,100.0
202309,4122056000,6303398.0,100.0
202309,4122057000,226331.0,100.0
202309,4122058000,195212.0,100.0
202308,4137054000,45521043.0,100.0
202308,4137055000,14357379.0,100.0
202308,4137056000,2419257.0,100.0
202308,4137057000,41195208.0,100.0
202308,4159026200,44283097.0,100.0
202308,4159031000,3258183.0,100.0
202308,4159032000,2595605.0,100.0
202308,4159033000,4104801.0,100.0
202308,4159034000,9203321.0,100.0
202308,4159035000,4476267.0,100.0
202308,4159036000,191063720.0,100.0
202308,4159037000,4297175.0,100.0
202308,4159040000,2386112.0,100.0
202308,4159041000,8491530.0,100.0
202309,4122059000,501632.0,100.0
202309,4122060000,7781519.0,100.0
202309,4122062000,2212199.0,100.0
202309,4122063000,857375.0,100.0
202309,4122063500,931244.0,100.0
202309,4122064000,2139514.0,100.0
202308,4159051500,38143359.0,100.0
202308,4159052000,26690769.0,100.0
202308,4159053000,19405476.0,100.0
202308,4159054000,18977139.0,100.0
202308,4159055000,33537389.0,100.0
202308,4159056000,4852164.0,100.0
202308,4159057000,6180496.0,100.0
202308,4159058500,101721564.0,100.0
202308,4159058600,46046791.0,100.0
202308,4159058700,39222890.0,100.0
202309,4125051000,68406470.0,100.0
202309,4125052000,193184.0,100.0
202309,4125053500,555449.0,100.0
202309,4125056500,1211164.0,100.0
202309,4125056600,890850.0,100.0
202309,4125058000,590380.0,100.0
202309,4125060000,1812.0,100.0
202309,4127151000,508136.0,100.0
202309,4127151500,678220.0,100.0
202309,4127152500,2290927.0,100.0
202308,4141051000,13550492.0,100.0
202308,4141052000,304072267.0,100.0
202308,4141054000,17185105.0,100.0
202308,4141055000,13743965.0,100.0
202308,4141056000,8301954.0,100.0
202308,4141057000,8057831.0,100.0
202308,4159058800,83812218.0,100.0
202308,4159059000,50878501.0,100.0
202308,4159060000,58290186.0,100.0
202308,4159061000,134941650.0,100.0
202308,4159062000,12707102.0,100.0
202308,4161025000,148940941.0,100.0
202308,4161025300,289407175.0,100.0
202308,4161025900,44289780.0,100.0
202308,4161033000,4965113.0,100.0
202308,4161034000,21268733.0,100.0
202309,4127153200,1999136.0,100.0
202309,4127153700,722132.0,100.0
202309,4127154000,1498260.0,100.0
202309,4127155000,257328.0,100.0
202309,4127156000,588752.0,100.0
202309,4127157000,615764.0,100.0
202309,4127158000,2153979.0,100.0
202309,4127159000,662459.0,100.0
202309,4127160000,451615.0,100.0
202309,4127161000,142712.0,100.0
202308,4141058000,4806072.0,100.0
202308,4141059000,5023802.0,100.0
202308,4141060000,9416653.0,100.0
202308,4141061000,14304667.0,100.0
202308,4141062000,108036385.0,100.0
202308,4143051000,3068090.0,100.0
202308,4143052000,7663940.0,100.0
202308,4143053000,56903693.0,100.0
202308,4143054000,12602477.0,100.0
202308,4161035000,378334.0,100.0
202308,4161037000,1876127.0,100.0
202308,4161051000,55590010.0,100.0
202308,4161052000,30175920.0,100.0
202308,4161053000,50998502.0,100.0
202309,4127351000,1415770.0,100.0
202309,4127352500,981323.0,100.0
202309,4127353200,11328563.0,100.0
202309,4127353500,1647286.0,100.0
202309,4127354500,2303514.0,100.0
202309,4127355500,1462760.0,100.0
202309,4127356500,736564.0,100.0
202309,4127357000,635713806.0,100.0
202309,4127358000,130121.0,100.0
202308,4143055000,9128535.0,100.0
202308,4143056000,15616432.0,100.0
202308,4145051000,7027328.0,100.0
202308,4145052000,6843009.0,100.0
202308,4145053000,19531799.0,100.0
202308,4145054000,2006857.0,100.0
202308,4145055000,6773662.0,100.0
202308,4145056000,15072408.0,100.0
202308,4145057000,29217809.0,100.0
202308,4145058000,593349.0,100.0
202308,4145058200,2055987.0,100.0
202308,4163025000,8883683.0,100.0
202308,4163031000,1508998.0,100.0
202308,4163032000,1467211.0,100.0
202308,4163033000,33806376.0,100.0
202308,4163034000,2034929.0,100.0
202308,4163051000,981265.0,100.0
202308,4163052000,21372026.0,100.0
202308,4163053000,2305830.0,100.0
202309,4115051000,1698580.0,100.0
202309,4115052000,821536.0,100.0
202309,4115054500,320272.0,100.0
202309,4115055500,57584.0,100.0
202309,4115056100,633824.0,100.0
202309,4127359000,1457152.0,100.0
202309,4127360000,1362396.0,100.0
202309,4127361000,566293.0,100.0
202309,4128151000,264920871.0,100.0
202309,4128152000,288024.0,100.0
202309,4128153000,816073.0,100.0
202309,4128154000,230066.0,100.0
202309,4128155000,253185.0,100.0
202309,4128156000,753513.0,100.0
202309,4128157500,68114.0,100.0
202308,4145058500,1391786.0,100.0
202308,4145059000,72507333.0,100.0
202308,4145060000,2087480.0,100.0
202308,4145061000,45523863.0,100.0
202308,4145062000,57890584.0,100.0
202308,4146125000,22312602.0,100.0
202308,4146125300,8184836.0,100.0
202308,4146125600,8567349.0,100.0
202308,4163054000,5889798.0,100.0
202308,4163055000,8656092.0,100.0
202308,4163056000,35077150.0,100.0
202308,4165025000,30065538.0,100.0
202308,4165031000,5561117.0,100.0
202308,4165032000,1503355.0,100.0
202308,4165033000,2625483.0,100.0
202308,4165034000,15358981.0,100.0
202308,4165035000,119474.0,100.0
