기준년월,행정동코드,월유동인구수
202506,4117155000,1717962.8
202307,4117156000,1466312.9
202308,4117156000,1557722.1
202309,4117156000,1590841.0
202310,4117156000,1639337.5
202311,4117156000,1598876.8
202312,4117156000,1609548.8
202401,4117156000,1600236.6
202402,4117156000,1556642.5
202403,4117156000,1628939.0
202404,4117156000,1645630.8
202405,4117156000,1546252.5
202406,4117156000,1457085.2
202407,4117156000,1535193.0
202408,4117156000,1687883.8
202409,4117156000,1570884.4
202410,4117156000,1493059.2
202411,4117156000,1412015.9
202412,4117156000,1371764.9
202501,4117156000,1418102.8
202502,4117156000,1362290.2
202503,4117156000,1449231.6
202504,4117156000,1386459.0
202505,4117156000,1464121.9
202506,4117156000,1332434.6
202307,4117157000,1623574.5
202308,4117157000,1612734.9
202309,4117157000,1533132.2
202310,4117157000,1589322.5
202311,4117157000,1560101.8
202312,4117157000,1537980.9
202401,4117157000,1605586.2
202402,4117157000,1455307.2
202403,4117157000,1532016.4
202404,4117157000,1459198.8
202405,4117157000,1315708.1
202406,4117157000,1354283.9
202407,4117157000,1531149.1
202408,4117157000,1413434.5
202409,4117157000,1477042.2
202410,4117157000,1347319.1
202411,4117157000,1224295.5
202412,4117157000,1239750.4
202501,4117157000,1268972.9
202502,4117157000,1302719.2
202503,4117157000,1269649.5
202504,4117157000,1269815.6
202505,4117157000,1270538.2
202506,4117157000,1212041.0
202307,4117158000,809277.06
202308,4117158000,785580.25
202309,4117158000,865960.4
202310,4117158000,874091.9
202311,4117158000,820115.56
202312,4117158000,742977.56
202401,4117158000,715363.5
202402,4117158000,657105.1
202403,4117158000,874852.7
202404,4117158000,869892.1
202405,4117158000,914749.25
202406,4117158000,780744.06
202407,4117158000,728241.2
202408,4117158000,724385.4
202409,4117158000,826574.6
202410,4117158000,866581.3
202411,4117158000,828977.1
202412,4117158000,808110.5
202501,4117158000,732755.7
202502,4117158000,690078.3
202503,4117158000,885343.4
202504,4117158000,844686.0
202505,4117158000,833388.4
202506,4117158000,768330.5
202307,4117158100,147450.45
202308,4117158100,145096.75
202309,4117158100,138995.92
202310,4117158100,141777.16
202311,4117158100,130604.03
202312,4117158100,130867.73
202401,4117158100,127025.59
202402,4117158100,127488.05
202403,4117158100,134984.1
202404,4117158100,137156.69
202405,4117158100,143240.9
202406,4117158100,133379.8
202407,4117158100,137965.86
202408,4117158100,137252.98
202409,4117158100,148604.64
202410,4117158100,138204.14
202411,4117158100,136077.2
202412,4117158100,129829.93
202501,4117158100,135451.2
202502,4117158100,120034.66
202503,4117158100,128666.98
202504,4117158100,129033.92
202505,4117158100,136189.53
202506,4117158100,132723.34
202307,4117159000,224224.73
202308,4117159000,230180.62
202309,4117159000,212625.31
202310,4117159000,208207.11
202311,4117159000,191547.1
202312,4117159000,186484.52
202401,4117159000,178889.05
202402,4117159000,175830.05
202403,4117159000,202644.88
202404,4117159000,199757.66
202405,4117159000,211897.84
202406,4117159000,205497.84
202407,4117159000,207013.61
202408,4117159000,221259.06
202409,4117159000,214179.02
202410,4117159000,203370.47
202411,4117159000,199441.55
202412,4117159000,184471.17
202501,4117159000,207200.69
202502,4117159000,192508.45
202503,4117159000,220499.06
202504,4117159000,196963.94
202505,4117159000,204348.12
202506,4117159000,194749.8
202307,4117160000,284209.6
202308,4117160000,285771.66
202309,4117160000,293103.84
202310,4117160000,292909.9
202311,4117160000,284084.9
202312,4117160000,276631.12
202401,4117160000,278977.9
202402,4117160000,273575.2
202403,4117160000,278685.7
202404,4117160000,312766.22
202405,4117160000,298859.72
202406,4117160000,277206.44
202407,4117160000,286142.53
202408,4117160000,281329.6
202409,4117160000,296852.47
202410,4117160000,284616.75
202411,4117160000,278535.75
202412,4117160000,280531.7
202501,4117160000,279691.7
202502,4117160000,249418.3
202503,4117160000,282942.78
202504,4117160000,297918.12
202505,4117160000,279066.25
202506,4117160000,273599.84
202405,4117161100,846021.6
202406,4117161100,824440.3
202407,4117161100,806818.9
202408,4117161100,744127.56
202409,4117161100,812065.6
202410,4117161100,779937.2
202411,4117161100,754613.75
202412,4117161100,722636.94
202501,4117161100,752097.1
202502,4117161100,663681.4
202503,4117161100,736550.3
202504,4117161100,726332.56
202505,4117161100,747488.0
202506,4117161100,723196.7
202307,4117162100,166956.66
202308,4117162100,165264.0
202309,4117162100,165569.34
202310,4117162100,164887.42
202311,4117162100,151103.39
202312,4117162100,155280.34
202401,4117162100,154824.16
202402,4117162100,138801.61
202403,4117162100,134770.66
202404,4117162100,144725.31
202405,4117162100,154336.98
202406,4117162100,151531.25
202407,4117162100,156949.1
202408,4117162100,148785.75
202409,4117162100,165771.2
202410,4117162100,152501.52
202411,4117162100,145460.66
202412,4117162100,144203.77
202501,4117162100,162741.77
202502,4117162100,145590.48
202503,4117162100,149012.78
202504,4117162100,148060.62
202505,4117162100,152561.81
202506,4117162100,141855.33
202307,4117163000,152437.23
202308,4117163000,136371.48
202309,4117163000,138148.39
202310,4117163000,140887.88
202311,4117163000,135613.58
202312,4117163000,133833.66
202401,4117163000,132527.67
202402,4117163000,126903.52
202403,4117163000,132637.7
202404,4117163000,135880.23
202405,4117163000,134627.72
202406,4117163000,133639.62
202407,4117163000,139196.86
202408,4117163000,130557.52
202409,4117163000,147400.6
202410,4117163000,135127.23
202411,4117163000,135433.98
202412,4117163000,128675.23
202501,4117163000,138093.14
202502,4117163000,124769.99
202503,4117163000,133613.02
202504,4117163000,135863.52
202505,4117163000,130799.08
202506,4117163000,128385.83
202307,4117351000,1388770.1
202308,4117351000,1305316.4
202309,4117351000,1356913.8
202310,4117351000,1370617.9
202311,4117351000,1324666.8
202312,4117351000,1336534.0
202401,4117351000,1278909.4
202402,4117351000,1257389.0
202403,4117351000,1379887.5
202404,4117351000,1394576.2
202405,4117351000,1391391.0
202406,4117351000,1299293.6
202407,4117351000,1250303.0
202408,4117351000,1243708.8
202409,4117351000,1350248.1
202410,4117351000,1311395.6
202411,4117351000,1282737.8
202412,4117351000,1275314.9
202501,4117351000,1288927.6
202502,4117351000,1164667.4
202503,4117351000,1342753.8
202504,4117351000,1296809.6
202505,4117351000,1360911.2
202506,4117351000,1240424.1
202307,4117352000,197700.12
202308,4117352000,197339.77
202309,4117352000,195746.2
202310,4117352000,203178.33
202311,4117352000,198734.31
202312,4117352000,205827.66
202401,4117352000,203577.12
202402,4117352000,198698.27
202403,4117352000,205218.83
202404,4117352000,214555.62
202405,4117352000,206885.94
202406,4117352000,197352.84
202407,4117352000,200308.69
202408,4117352000,199338.55
202409,4117352000,207976.55
202410,4117352000,199220.97
202411,4117352000,198154.17
202412,4117352000,204907.17
202501,4117352000,217522.0
202502,4117352000,193983.12
202503,4117352000,212016.0
202504,4117352000,202911.64
202505,4117352000,190965.36
202506,4117352000,168223.33
202307,4117353000,264328.75
202308,4117353000,272619.72
202309,4117353000,256827.78
202310,4117353000,269865.88
202311,4117353000,259304.3
202312,4117353000,255302.84
202401,4117353000,252807.7
202402,4117353000,237896.5
202403,4117353000,260339.12
202404,4117353000,264356.44
202405,4117353000,257667.16
202406,4117353000,259168.0
202407,4117353000,346492.47
202408,4117353000,345990.0
202409,4117353000,357833.1
202410,4117353000,350991.12
202411,4117353000,364401.34
202412,4117353000,362166.62
202501,4117353000,381432.0
202502,4117353000,349084.16
202503,4117353000,371646.6
202504,4117353000,344074.75
202505,4117353000,344472.16
202506,4117353000,333786.47
202307,4117354000,1646291.4
202308,4117354000,1560939.0
202309,4117354000,1516397.8
202310,4117354000,1562919.9
202311,4117354000,1498059.0
202312,4117354000,1534853.6
202401,4117354000,1521484.8
202402,4117354000,1501678.4
202403,4117354000,1580347.9
202404,4117354000,1626928.6
202405,4117354000,1616085.6
202406,4117354000,1526153.4
202407,4117354000,1505023.4
202408,4117354000,1484097.1
202409,4117354000,1533221.9
202410,4117354000,1485460.1
202411,4117354000,1404086.8
202412,4117354000,1376108.8
202501,4117354000,1434485.4
202502,4117354000,1362993.1
202503,4117354000,1427700.2
202504,4117354000,1413282.4
202505,4117354000,1594628.9
202506,4117354000,1294966.8
202307,4117354600,345710.8
202308,4117354600,351634.8
202309,4117354600,353537.84
202310,4117354600,380135.47
202311,4117354600,382819.3
202312,4117354600,391339.78
202401,4117354600,403290.72
202402,4117354600,375263.12
202403,4117354600,410441.3
202404,4117354600,444533.34
202405,4117354600,438188.88
202406,4117354600,422789.22
202407,4117354600,469693.8
202408,4117354600,463460.06
202409,4117354600,461584.06
202410,4117354600,547372.25
202411,4117354600,520089.3
202412,4117354600,505298.72
202501,4117354600,506156.0
202502,4117354600,514168.22
202503,4117354600,552739.75
202504,4117354600,561411.2
202505,4117354600,561690.9
202506,4117354600,578588.0
202405,4117355200,783549.44
202406,4117355200,749004.4
202407,4117355200,757072.25
202408,4117355200,755325.5
202409,4117355200,780613.75
202410,4117355200,764899.6
202411,4117355200,727031.1
202412,4117355200,723211.25
202501,4117355200,745711.0
202502,4117355200,681393.9
202503,4117355200,734516.75
202504,4117355200,762933.7
202505,4117355200,751545.56
202506,4117355200,706829.5
202405,4117355900,228013.88
202406,4117355900,226180.6
202407,4117355900,241618.25
202408,4117355900,221813.97
202409,4117355900,221585.36
202410,4117355900,226759.69
202411,4117355900,234864.84
202412,4117355900,233252.2
202501,4117355900,230482.52
202502,4117355900,239328.78
202503,4117355900,237145.31
202504,4117355900,241392.19
202505,4117355900,215832.25
202506,4117355900,214677.1
202307,4117356600,1531235.6
202308,4117356600,1439510.6
202309,4117356600,1402404.4
202310,4117356600,1419673.1
202311,4117356600,1380621.4
202312,4117356600,1416055.1
202401,4117356600,1385769.0
202402,4117356600,1286514.1
202403,4117356600,1409519.9
202404,4117356600,1526373.0
202405,4117356600,1518321.9
202406,4117356600,1444713.0
202407,4117356600,1544121.2
202408,4117356600,1451917.8
202409,4117356600,1503711.0
202410,4117356600,1486710.2
202411,4117356600,1423053.9
202412,4117356600,1404309.4
202501,4117356600,1404426.9
202502,4117356600,1326170.4
202503,4117356600,1395384.9
202504,4117356600,1347606.9
202505,4117356600,1340741.1
202506,4117356600,1251828.0
202307,4117357000,108555.88
202308,4117357000,112117.72
202309,4117357000,104191.78
202310,4117357000,106264.58
202311,4117357000,105856.9
202312,4117357000,107834.52
202401,4117357000,108186.35
202402,4117357000,101004.26
202403,4117357000,110909.9
202404,4117357000,110740.66
202405,4117357000,116185.83
202406,4117357000,117800.91
202407,4117357000,120116.89
202408,4117357000,116616.44
202409,4117357000,117527.43
202410,4117357000,115039.25
202411,4117357000,110772.91
202412,4117357000,120554.28
202501,4117357000,122412.56
202502,4117357000,116238.5
202503,4117357000,120136.26
202504,4117357000,117887.59
202505,4117357000,118410.51
202506,4117357000,118717.98
202307,4117357600,1798238.4
202308,4117357600,1598480.0
202309,4117357600,1605370.2
202310,4117357600,1641966.0
202311,4117357600,1604434.2
202312,4117357600,1617951.6
202401,4117357600,1557410.2
202402,4117357600,1379507.2
202403,4117357600,1527180.4
202404,4117357600,1674768.5
202405,4117357600,1610144.0
202406,4117357600,1530879.6
202407,4117357600,1562065.4
202408,4117357600,1580109.0
202409,4117357600,1513998.5
202410,4117357600,1446375.9
202411,4117357600,1369810.6
202412,4117357600,1375992.2
202501,4117357600,1369101.4
202502,4117357600,1316172.8
202503,4117357600,1421483.6
202504,4117357600,1451511.6
202505,4117357600,1421948.1
202506,4117357600,1488893.9
202307,4117357800,1449515.9
202308,4117357800,1406551.6
202309,4117357800,1409541.1
202310,4117357800,1460508.4
202311,4117357800,1391611.5
202312,4117357800,1401091.8
202401,4117357800,1438923.9
202402,4117357800,1349185.2
202403,4117357800,1478575.8
202404,4117357800,1542087.9
202405,4117357800,1445579.4
202406,4117357800,1497564.2
202407,4117357800,1434440.8
202408,4117357800,1452475.1
202409,4117357800,1582928.4
202410,4117357800,1595132.1
202411,4117357800,1472561.9
202412,4117357800,1416609.2
202501,4117357800,1495478.6
202502,4117357800,1418939.5
202503,4117357800,1423052.0
202504,4117357800,1441756.2
202505,4117357800,1463861.1
202506,4117357800,1566370.9
202307,4117358000,1196072.8
202308,4117358000,1164566.5
202309,4117358000,1133576.8
202310,4117358000,1201040.2
202311,4117358000,1230919.8
202312,4117358000,1436523.8
202401,4117358000,1505147.1
202402,4117358000,1318068.5
202403,4117358000,1408497.1
202404,4117358000,1405331.2
202405,4117358000,1415971.4
202406,4117358000,1383317.5
202407,4117358000,1476185.5
202408,4117358000,1428421.0
202409,4117358000,1440639.9
202410,4117358000,1452840.9
202411,4117358000,1408472.0
202412,4117358000,1423452.4
202501,4117358000,1472806.4
202502,4117358000,1418907.4
202503,4117358000,1451832.6
202504,4117358000,1430599.5
202505,4117358000,1432074.0
202506,4117358000,1415576.1
202307,4117359000,1764297.5
202308,4117359000,1720107.0
202309,4117359000,1723505.5
202310,4117359000,1774391.5
202311,4117359000,1739377.9
202312,4117359000,1708811.6
202401,4117359000,1770402.6
202402,4117359000,1617552.2
202403,4117359000,1723912.2
202404,4117359000,1840185.2
202405,4117359000,1764689.4
202406,4117359000,1702977.5
202407,4117359000,1696371.5
202408,4117359000,1934216.8
202409,4117359000,2096600.9
202410,4117359000,2112473.5
202411,4117359000,1981448.8
202412,4117359000,1995855.8
202501,4117359000,2093916.0
202502,4117359000,1966019.5
202503,4117359000,2070664.1
202504,4117359000,2096580.0
202505,4117359000,2224976.0
202506,4117359000,2146450.0
202307,4117360000,336997.25
202308,4117360000,331370.62
202309,4117360000,330404.9
202310,4117360000,336904.6
202311,4117360000,329597.22
202312,4117360000,336392.44
202401,4117360000,342364.7
202402,4117360000,342048.0
202403,4117360000,348257.03
202404,4117360000,352865.62
202405,4117360000,350259.62
202406,4117360000,346699.16
202407,4117360000,371801.97
202408,4117360000,362407.88
202409,4117360000,368582.2
202410,4117360000,359459.88
202411,4117360000,358455.38
202412,4117360000,360719.56
202501,4117360000,364919.0
202502,4117360000,346732.5
202503,4117360000,360896.25
202504,4117360000,353435.12
202505,4117360000,353193.03
202506,4117360000,345579.5
202307,4117361000,3006572.8
202308,4117361000,2938587.0
202309,4117361000,2773103.8
202310,4117361000,2744586.2
202311,4117361000,2677314.5
202312,4117361000,2923775.2
202401,4117361000,2772421.0
202402,4117361000,2581152.5
202403,4117361000,2754996.2
202404,4117361000,2655918.2
202405,4117361000,2829716.8
202406,4117361000,2502117.0
202407,4117361000,2673600.2
202408,4117361000,2643960.2
202409,4117361000,2687681.2
202410,4117361000,2609629.5
202411,4117361000,2575327.0
202412,4117361000,2695034.5
202501,4117361000,2717058.2
202502,4117361000,2510222.5
202503,4117361000,2493917.2
202504,4117361000,2341154.8
202505,4117361000,2609019.5
202506,4117361000,2545307.0
202307,4117362000,1109973.1
202308,4117362000,1130939.6
202309,4117362000,1101668.9
202310,4117362000,1122774.8
202311,4117362000,1037538.5
202312,4117362000,995086.2
202401,4117362000,1142038.8
202402,4117362000,1044404.6
202403,4117362000,1043941.3
202404,4117362000,1151469.5
202405,4117362000,1221162.8
202406,4117362000,1576442.2
202407,4117362000,1310577.4
202408,4117362000,1228533.9
202409,4117362000,1233524.4
202410,4117362000,1232206.2
202411,4117362000,1131954.1
202412,4117362000,1098223.9
202501,4117362000,1275402.6
202502,4117362000,1213494.6
202503,4117362000,1203682.5
202504,4117362000,1177320.5
202505,4117362000,1172804.6
202506,4117362000,1154754.4
202307,4117363000,421877.12
202308,4117363000,429548.88
202309,4117363000,449731.0
202310,4117363000,435123.1
202311,4117363000,405054.3
202312,4117363000,415312.12
202401,4117363000,414096.1
202402,4117363000,375369.66
202403,4117363000,382685.22
202404,4117363000,408766.12
202405,4117363000,414815.62
202406,4117363000,394707.9
202407,4117363000,404790.22
202408,4117363000,381910.28
202409,4117363000,412300.88
202410,4117363000,397485.97
202411,4117363000,389324.75
202412,4117363000,383617.12
202501,4117363000,398093.5
202502,4117363000,352252.8
202503,4117363000,393596.6
202504,4117363000,376256.84
202505,4117363000,399441.1
202506,4117363000,403028.44
202307,4119060300,1164378.0
202308,4119060300,1153745.4
202309,4119060300,1162401.0
202310,4119060300,1179599.0
202311,4119060300,1148654.8
202312,4119060300,1185966.4
202307,4119060600,1168022.6
202308,4119060600,1161239.8
202309,4119060600,1130532.5
202310,4119060600,1151227.2
202311,4119060600,1147439.4
202312,4119060600,1097013.1
202307,4119061000,1155119.1
202308,4119061000,1131464.6
202309,4119061000,1149823.9
202310,4119061000,1151704.5
202311,4119061000,1141605.8
202312,4119061000,1149187.9
202307,4119074200,1753971.8
202308,4119074200,1604367.4
202309,4119074200,1565298.1
202310,4119074200,1613070.8
202311,4119074200,1540218.2
202312,4119074200,1611569.5
202307,4119074400,2719975.8
202308,4119074400,2729743.5
202309,4119074400,2651587.0
202310,4119074400,2738127.0
202311,4119074400,2624305.5
202312,4119074400,2679087.0
202307,4119074600,2627104.8
202308,4119074600,2338966.0
202309,4119074600,2415330.2
202310,4119074600,2420305.8
202311,4119074600,2328884.0
202312,4119074600,2360936.8
202307,4119075000,1049099.6
202308,4119075000,926043.5
202309,4119075000,963477.94
202310,4119075000,966556.7
202311,4119075000,918407.44
202312,4119075000,911527.2
202307,4119079500,1087421.5
202308,4119079500,1029570.5
202309,4119079500,1041914.6
202310,4119079500,1051897.6
202311,4119079500,1010665.0
202312,4119079500,1043823.25
202307,4119080000,592661.0
202308,4119080000,559793.1
202309,4119080000,570962.9
202310,4119080000,584047.56
202311,4119080000,557084.75
202312,4119080000,566636.0
202307,4119083000,942449.75
202308,4119083000,897522.9
202309,4119083000,865725.6
202310,4119083000,872382.9
202311,4119083000,857346.8
202312,4119083000,839232.0
202401,4119251000,155845.19
202402,4119251000,138370.8
202403,4119251000,164528.02
202404,4119251000,164755.47
202405,4119251000,173047.28
202406,4119251000,158640.73
202407,4119251000,170449.4
202408,4119251000,163347.19
202409,4119251000,194237.73
202410,4119251000,171378.94
202411,4119251000,163287.5
202412,4119251000,158347.36
202501,4119251000,167184.97
202502,4119251000,155529.9
202503,4119251000,170197.27
202504,4119251000,183449.72
202505,4119251000,182038.03
202506,4119251000,167075.45
202401,4119252000,919842.3
202402,4119252000,798950.4
202403,4119252000,877860.1
202404,4119252000,862308.8
202405,4119252000,862718.3
202406,4119252000,822147.0
202407,4119252000,930640.75
202408,4119252000,858245.94
202409,4119252000,965536.06
202410,4119252000,859143.25
202411,4119252000,828193.06
202412,4119252000,849602.4
202501,4119252000,950335.25
202502,4119252000,859835.94
202503,4119252000,905409.3
202504,4119252000,853312.44
202505,4119252000,912708.8
202506,4119252000,828076.6
202401,4119253000,459642.94
202402,4119253000,353656.1
202403,4119253000,407442.38
202404,4119253000,397360.62
202405,4119253000,393906.97
202406,4119253000,386681.97
202407,4119253000,459992.8
202408,4119253000,471802.8
202409,4119253000,518615.5
202410,4119253000,475097.22
202411,4119253000,465014.8
202412,4119253000,484059.28
202501,4119253000,509553.7
202502,4119253000,468058.34
202503,4119253000,498254.8
202504,4119253000,493928.94
202505,4119253000,500974.6
202506,4119253000,458058.47
202401,4119254000,301620.97
202402,4119254000,267473.75
202403,4119254000,294287.5
202404,4119254000,284124.28
202405,4119254000,290449.38
202406,4119254000,278479.78
202407,4119254000,296583.22
202408,4119254000,289348.1
202409,4119254000,306696.44
202410,4119254000,289601.38
202411,4119254000,289604.47
202412,4119254000,284058.88
202501,4119254000,293300.12
202502,4119254000,269538.22
202503,4119254000,289074.88
202504,4119254000,286371.25
202505,4119254000,287137.9
202506,4119254000,271522.88
202401,4119255000,158402.6
202402,4119255000,137067.9
202403,4119255000,154987.2
202404,4119255000,154340.56
202405,4119255000,152753.36
202406,4119255000,147818.23
202407,4119255000,151975.16
202408,4119255000,142366.42
202409,4119255000,155644.6
202410,4119255000,143700.39
202411,4119255000,136058.3
202412,4119255000,138852.88
202501,4119255000,151268.28
202502,4119255000,136935.6
202503,4119255000,139641.23
202504,4119255000,139843.83
202505,4119255000,148941.4
202506,4119255000,140255.39
202401,4119256000,169186.25
202402,4119256000,138768.4
202403,4119256000,169081.05
202404,4119256000,175790.88
202405,4119256000,191089.6
202406,4119256000,171579.16
202407,4119256000,165930.4
202408,4119256000,139568.39
202409,4119256000,168296.27
202410,4119256000,160158.61
202411,4119256000,150173.38
202412,4119256000,140837.95
202501,4119256000,151547.27
202502,4119256000,144572.0
202503,4119256000,157121.9
202504,4119256000,152692.84
202505,4119256000,151181.88
202506,4119256000,136487.17
202401,4119257000,237289.3
202402,4119257000,199928.77
202403,4119257000,228676.9
202404,4119257000,224160.36
202405,4119257000,231390.39
202406,4119257000,221320.4
202407,4119257000,212961.89
202408,4119257000,218617.95
202409,4119257000,241112.05
202410,4119257000,221694.31
202411,4119257000,218487.55
202412,4119257000,216504.83
202501,4119257000,227202.16
202502,4119257000,202193.05
202503,4119257000,221692.05
202504,4119257000,215122.23
202505,4119257000,219870.94
202506,4119257000,206523.42
202401,4119258000,228575.38
202402,4119258000,201301.56
202403,4119258000,264885.6
202404,4119258000,243780.02
202405,4119258000,238789.19
202406,4119258000,222752.98
202407,4119258000,218693.27
202408,4119258000,208556.73
202409,4119258000,257353.7
202410,4119258000,228535.72
202411,4119258000,223584.97
202412,4119258000,211322.88
202501,4119258000,228188.92
202502,4119258000,205179.69
202503,4119258000,258897.31
202504,4119258000,225838.6
202505,4119258000,232016.27
202506,4119258000,222887.55
202401,4119259000,359313.5
202402,4119259000,323046.62
202403,4119259000,381857.84
202404,4119259000,431514.53
202405,4119259000,383696.94
202406,4119259000,357892.28
202407,4119259000,362827.97
202408,4119259000,351496.75
202409,4119259000,363465.44
202410,4119259000,366976.62
202411,4119259000,345330.5
202412,4119259000,328768.53
202501,4119259000,345185.1
202502,4119259000,343154.28
202503,4119259000,357743.44
202504,4119259000,358285.12
202505,4119259000,357526.4
202506,4119259000,337388.84
202401,4119260000,338824.94
202402,4119260000,288691.94
202403,4119260000,324262.88
202404,4119260000,340810.72
202405,4119260000,348086.94
202406,4119260000,321369.84
202407,4119260000,334242.22
202408,4119260000,314845.03
202409,4119260000,327671.75
202410,4119260000,326733.1
202411,4119260000,321448.28
202412,4119260000,309034.8
202501,4119260000,306523.7
202502,4119260000,303869.88
202503,4119260000,332633.0
202504,4119260000,329106.88
202505,4119260000,333921.0
202506,4119260000,319377.94
202401,4119261000,143630.77
202402,4119261000,135290.84
202403,4119261000,143677.62
202404,4119261000,146017.36
202405,4119261000,153769.02
202406,4119261000,148056.97
202407,4119261000,151859.84
202408,4119261000,147452.02
202409,4119261000,155352.45
202410,4119261000,151420.98
202411,4119261000,145066.16
202412,4119261000,147023.36
202501,4119261000,159561.7
202502,4119261000,143661.17
202503,4119261000,147006.97
202504,4119261000,144235.64
202505,4119261000,152224.27
202506,4119261000,152975.02
202401,4119262000,589276.7
202402,4119262000,497572.22
202403,4119262000,547622.0
202404,4119262000,573355.44
202405,4119262000,572914.6
202406,4119262000,544671.2
202407,4119262000,544274.94
202408,4119262000,513726.06
202409,4119262000,564585.1
202410,4119262000,542099.1
202411,4119262000,530544.1
202412,4119262000,533643.8
202501,4119262000,654600.75
202502,4119262000,537733.06
202503,4119262000,579052.75
202504,4119262000,561596.25
202505,4119262000,552286.75
202506,4119262000,530155.3
202401,4119263000,1761812.2
202402,4119263000,1531229.6
202403,4119263000,1584786.1
202404,4119263000,1646619.8
202405,4119263000,1659035.5
202406,4119263000,1609726.2
202407,4119263000,1707557.1
202408,4119263000,1708206.1
202409,4119263000,1701376.2
202410,4119263000,1720681.4
202411,4119263000,1694318.0
202412,4119263000,1690215.9
202501,4119263000,1744630.5
202502,4119263000,1609061.5
202503,4119263000,1687830.1
202504,4119263000,1715905.0
202505,4119263000,1736161.9
202506,4119263000,1661376.2
202401,4119264000,489503.7
202402,4119264000,417346.1
202403,4119264000,475566.0
202404,4119264000,460932.72
202405,4119264000,459412.7
202406,4119264000,442192.1
202407,4119264000,475823.38
202408,4119264000,445655.97
202409,4119264000,474837.1
202410,4119264000,458863.0
202411,4119264000,431363.97
202412,4119264000,446214.72
202501,4119264000,452271.9
202502,4119264000,413085.12
202503,4119264000,441112.03
202504,4119264000,403377.22
202505,4119264000,420019.84
202506,4119264000,400285.88
202401,4119265000,423004.0
202402,4119265000,355893.16
202403,4119265000,398362.25
202404,4119265000,377888.78
202405,4119265000,383242.84
202406,4119265000,361396.78
202407,4119265000,351536.5
202408,4119265000,351296.25
202409,4119265000,374452.66
202410,4119265000,365947.66
202411,4119265000,352691.75
202412,4119265000,362791.38
202501,4119265000,374887.4
202502,4119265000,342404.44
202503,4119265000,369018.1
202504,4119265000,360316.56
202505,4119265000,369884.06
202506,4119265000,346182.03
202401,4119266000,310259.84
202402,4119266000,291455.7
202403,4119266000,507323.44
202404,4119266000,484801.12
202405,4119266000,486831.88
202406,4119266000,473067.28
202407,4119266000,471300.16
202408,4119266000,465308.22
202409,4119266000,492886.72
202410,4119266000,476211.88
202411,4119266000,460989.88
202412,4119266000,463181.12
202501,4119266000,477066.5
202502,4119266000,440196.56
202503,4119266000,475857.62
202504,4119266000,460114.4
202505,4119266000,462189.4
202506,4119266000,442596.6
202401,4119267000,518664.12
202402,4119267000,407146.75
202403,4119267000,444461.56
202404,4119267000,446716.8
202405,4119267000,452534.06
202406,4119267000,437818.06
202407,4119267000,448661.34
202408,4119267000,439665.1
202409,4119267000,437128.5
202410,4119267000,428099.9
202411,4119267000,430937.88
202412,4119267000,409263.03
202501,4119267000,425221.47
202502,4119267000,390438.7
202503,4119267000,457656.06
202504,4119267000,439397.53
202505,4119267000,565743.9
202506,4119267000,514334.56
202401,4119268000,600484.3
202402,4119268000,543730.1
202403,4119268000,677102.4
202404,4119268000,619297.5
202405,4119268000,638075.44
202406,4119268000,625334.44
202407,4119268000,640703.5
202408,4119268000,611581.06
202409,4119268000,646059.6
202410,4119268000,618164.0
202411,4119268000,627659.94
202412,4119268000,625808.7
202501,4119268000,638260.7
202502,4119268000,598400.6
202503,4119268000,603466.25
202504,4119268000,654215.7
202505,4119268000,586881.25
202506,4119268000,560852.6
202401,4119269000,991017.0
202402,4119269000,766338.06
202403,4119269000,991416.7
202404,4119269000,989526.3
202405,4119269000,1020409.7
202406,4119269000,1003222.2
202407,4119269000,1029851.6
202408,4119269000,967166.0
202409,4119269000,1015569.06
202410,4119269000,992919.3
202411,4119269000,956947.25
202412,4119269000,974382.0
202501,4119269000,989125.44
202502,4119269000,941942.3
202503,4119269000,1010307.3
202504,4119269000,998918.0
202505,4119269000,1020330.0
202506,4119269000,984317.75
202401,4119270000,1084208.0
202402,4119270000,985711.6
202403,4119270000,886518.44
202404,4119270000,1005507.9
202405,4119270000,901556.9
202406,4119270000,907392.94
202407,4119270000,993845.1
202408,4119270000,930894.75
202409,4119270000,1005615.06
202410,4119270000,953895.94
202411,4119270000,919004.25
202412,4119270000,930666.3
202501,4119270000,1014015.3
202502,4119270000,981892.4
202503,4119270000,1023226.9
202504,4119270000,1013308.25
202505,4119270000,1040466.7
202506,4119270000,950087.56
202401,4119451000,340849.56
202402,4119451000,298652.56
202403,4119451000,330450.5
202404,4119451000,311170.28
202405,4119451000,304030.38
202406,4119451000,296349.22
202407,4119451000,321349.78
202408,4119451000,302485.72
202409,4119451000,367512.7
202410,4119451000,314676.22
202411,4119451000,303102.5
202412,4119451000,308459.0
202501,4119451000,358134.0
202502,4119451000,316323.9
202503,4119451000,345391.38
202504,4119451000,325425.9
202505,4119451000,296020.94
202506,4119451000,268227.12
202401,4119452000,669625.44
202402,4119452000,567886.94
202403,4119452000,642484.06
202404,4119452000,599602.3
202405,4119452000,611704.7
202406,4119452000,589716.2
202407,4119452000,611368.06
202408,4119452000,610105.25
202409,4119452000,717293.5
202410,4119452000,596584.3
202411,4119452000,558617.25
202412,4119452000,569697.7
202501,4119452000,665751.1
202502,4119452000,586376.75
202503,4119452000,606309.4
202504,4119452000,575479.7
