행정동코드,행정구역,기준연월,총인구수
4111754000,경기도 수원시 영통구 매탄4동,202411,19795.0
4111754000,경기도 수원시 영통구 매탄4동,202412,19784.0
4111754000,경기도 수원시 영통구 매탄4동,202501,19760.0
4111754000,경기도 수원시 영통구 매탄4동,202502,19741.0
4111754000,경기도 수원시 영통구 매탄4동,202503,19684.0
4111754000,경기도 수원시 영통구 매탄4동,202504,19605.0
4111754000,경기도 수원시 영통구 매탄4동,202505,19570.0
4111754000,경기도 수원시 영통구 매탄4동,202506,19564.0
4111755000,경기도 수원시 영통구 원천동,202307,42822.0
4111755000,경기도 수원시 영통구 원천동,202308,44365.0
4111755000,경기도 수원시 영통구 원천동,202309,44841.0
4111755000,경기도 수원시 영통구 원천동,202310,45028.0
4111755000,경기도 수원시 영통구 원천동,202311,45144.0
4111755000,경기도 수원시 영통구 원천동,202312,45447.0
4111755000,경기도 수원시 영통구 원천동,202401,45600.0
4111755000,경기도 수원시 영통구 원천동,202402,45710.0
4111755000,경기도 수원시 영통구 원천동,202403,45852.0
4111755000,경기도 수원시 영통구 원천동,202404,45785.0
4111755000,경기도 수원시 영통구 원천동,202405,45778.0
4111755000,경기도 수원시 영통구 원천동,202406,45740.0
4111755000,경기도 수원시 영통구 원천동,202407,45651.0
4111755000,경기도 수원시 영통구 원천동,202408,45675.0
4111755000,경기도 수원시 영통구 원천동,202409,45702.0
4111755000,경기도 수원시 영통구 원천동,202410,45630.0
4111755000,경기도 수원시 영통구 원천동,202411,45687.0
4111755000,경기도 수원시 영통구 원천동,202412,45637.0
4111755000,경기도 수원시 영통구 원천동,202501,45587.0
4111755000,경기도 수원시 영통구 원천동,202502,45512.0
4111755000,경기도 수원시 영통구 원천동,202503,45579.0
4111755000,경기도 수원시 영통구 원천동,202504,45576.0
4111755000,경기도 수원시 영통구 원천동,202505,45591.0
4111755000,경기도 수원시 영통구 원천동,202506,45553.0
4111757000,경기도 수원시 영통구 영통1동,202307,33449.0
4111757000,경기도 수원시 영통구 영통1동,202308,33220.0
4111757000,경기도 수원시 영통구 영통1동,202309,33183.0
4111757000,경기도 수원시 영통구 영통1동,202310,33227.0
4111757000,경기도 수원시 영통구 영통1동,202311,33260.0
4111757000,경기도 수원시 영통구 영통1동,202312,33195.0
4111757000,경기도 수원시 영통구 영통1동,202401,33187.0
4111757000,경기도 수원시 영통구 영통1동,202402,33157.0
4111757000,경기도 수원시 영통구 영통1동,202403,33087.0
4111757000,경기도 수원시 영통구 영통1동,202404,33073.0
4111757000,경기도 수원시 영통구 영통1동,202405,33020.0
4111757000,경기도 수원시 영통구 영통1동,202406,32940.0
4111757000,경기도 수원시 영통구 영통1동,202407,32946.0
4111757000,경기도 수원시 영통구 영통1동,202408,32962.0
4111757000,경기도 수원시 영통구 영통1동,202409,32915.0
4111757000,경기도 수원시 영통구 영통1동,202410,32921.0
4111757000,경기도 수원시 영통구 영통1동,202411,32915.0
4111757000,경기도 수원시 영통구 영통1동,202412,32840.0
4111757000,경기도 수원시 영통구 영통1동,202501,32842.0
4111757000,경기도 수원시 영통구 영통1동,202502,32719.0
4111757000,경기도 수원시 영통구 영통1동,202503,32722.0
4111757000,경기도 수원시 영통구 영통1동,202504,32593.0
4111757000,경기도 수원시 영통구 영통1동,202505,32588.0
4111757000,경기도 수원시 영통구 영통1동,202506,32599.0
4111758000,경기도 수원시 영통구 영통2동,202307,25761.0
4111758000,경기도 수원시 영통구 영통2동,202308,25536.0
4111758000,경기도 수원시 영통구 영통2동,202309,25546.0
4111758000,경기도 수원시 영통구 영통2동,202310,25518.0
4111758000,경기도 수원시 영통구 영통2동,202311,25455.0
4111758000,경기도 수원시 영통구 영통2동,202312,25393.0
4111758000,경기도 수원시 영통구 영통2동,202401,25431.0
4111758000,경기도 수원시 영통구 영통2동,202402,25353.0
4111758000,경기도 수원시 영통구 영통2동,202403,25451.0
4111758000,경기도 수원시 영통구 영통2동,202404,25350.0
4111758000,경기도 수원시 영통구 영통2동,202405,25302.0
4111758000,경기도 수원시 영통구 영통2동,202406,25307.0
4111758000,경기도 수원시 영통구 영통2동,202407,25246.0
4111758000,경기도 수원시 영통구 영통2동,202408,25210.0
4111758000,경기도 수원시 영통구 영통2동,202409,25121.0
4111758000,경기도 수원시 영통구 영통2동,202410,25156.0
4111758000,경기도 수원시 영통구 영통2동,202411,25095.0
4111758000,경기도 수원시 영통구 영통2동,202412,25049.0
4111758000,경기도 수원시 영통구 영통2동,202501,25049.0
4111758000,경기도 수원시 영통구 영통2동,202502,24974.0
4111758000,경기도 수원시 영통구 영통2동,202503,25008.0
4111758000,경기도 수원시 영통구 영통2동,202504,24870.0
4111758000,경기도 수원시 영통구 영통2동,202505,24810.0
4111758000,경기도 수원시 영통구 영통2동,202506,24878.0
4111758500,경기도 수원시 영통구 영통3동,202307,31865.0
4111758500,경기도 수원시 영통구 영통3동,202308,31782.0
4111758500,경기도 수원시 영통구 영통3동,202309,31744.0
4111758500,경기도 수원시 영통구 영통3동,202310,31665.0
4111758500,경기도 수원시 영통구 영통3동,202311,31662.0
4111758500,경기도 수원시 영통구 영통3동,202312,31624.0
4111758500,경기도 수원시 영통구 영통3동,202401,31619.0
4111758500,경기도 수원시 영통구 영통3동,202402,31671.0
4111758500,경기도 수원시 영통구 영통3동,202403,31648.0
4111758500,경기도 수원시 영통구 영통3동,202404,31565.0
4111758500,경기도 수원시 영통구 영통3동,202405,31492.0
4111758500,경기도 수원시 영통구 영통3동,202406,31510.0
4111758500,경기도 수원시 영통구 영통3동,202407,31519.0
4111758500,경기도 수원시 영통구 영통3동,202408,31539.0
4111758500,경기도 수원시 영통구 영통3동,202409,31541.0
4111758500,경기도 수원시 영통구 영통3동,202410,31511.0
4111758500,경기도 수원시 영통구 영통3동,202411,31492.0
4111758500,경기도 수원시 영통구 영통3동,202412,31455.0
4111758500,경기도 수원시 영통구 영통3동,202501,31387.0
4111758500,경기도 수원시 영통구 영통3동,202502,31493.0
4111758500,경기도 수원시 영통구 영통3동,202503,31435.0
4111758500,경기도 수원시 영통구 영통3동,202504,31357.0
4111758500,경기도 수원시 영통구 영통3동,202505,31345.0
4111758500,경기도 수원시 영통구 영통3동,202506,31318.0
4111759300,경기도 수원시 영통구 망포1동,202307,31813.0
4111759300,경기도 수원시 영통구 망포1동,202308,31756.0
4111759300,경기도 수원시 영통구 망포1동,202309,31689.0
4111759300,경기도 수원시 영통구 망포1동,202310,31670.0
4111759300,경기도 수원시 영통구 망포1동,202311,31693.0
4111759300,경기도 수원시 영통구 망포1동,202312,31684.0
4111759300,경기도 수원시 영통구 망포1동,202401,31590.0
4111759300,경기도 수원시 영통구 망포1동,202402,31607.0
4111759300,경기도 수원시 영통구 망포1동,202403,31595.0
4111759300,경기도 수원시 영통구 망포1동,202404,31539.0
4111759300,경기도 수원시 영통구 망포1동,202405,31524.0
4111759300,경기도 수원시 영통구 망포1동,202406,31571.0
4111759300,경기도 수원시 영통구 망포1동,202407,31500.0
4111759300,경기도 수원시 영통구 망포1동,202408,31510.0
4111759300,경기도 수원시 영통구 망포1동,202409,31514.0
4111759300,경기도 수원시 영통구 망포1동,202410,31458.0
4111759300,경기도 수원시 영통구 망포1동,202411,31484.0
4111759300,경기도 수원시 영통구 망포1동,202412,31484.0
4111759300,경기도 수원시 영통구 망포1동,202501,31511.0
4111759300,경기도 수원시 영통구 망포1동,202502,31431.0
4111759300,경기도 수원시 영통구 망포1동,202503,31376.0
4111759300,경기도 수원시 영통구 망포1동,202504,31236.0
4111759300,경기도 수원시 영통구 망포1동,202505,31063.0
4111759300,경기도 수원시 영통구 망포1동,202506,31095.0
4111759600,경기도 수원시 영통구 망포2동,202307,33383.0
4111759600,경기도 수원시 영통구 망포2동,202308,33399.0
4111759600,경기도 수원시 영통구 망포2동,202309,33415.0
4111759600,경기도 수원시 영통구 망포2동,202310,33523.0
4111759600,경기도 수원시 영통구 망포2동,202311,33499.0
4111759600,경기도 수원시 영통구 망포2동,202312,33462.0
4111759600,경기도 수원시 영통구 망포2동,202401,33465.0
4111759600,경기도 수원시 영통구 망포2동,202402,33521.0
4111759600,경기도 수원시 영통구 망포2동,202403,33504.0
4111759600,경기도 수원시 영통구 망포2동,202404,33490.0
4111759600,경기도 수원시 영통구 망포2동,202405,33478.0
4111759600,경기도 수원시 영통구 망포2동,202406,33466.0
4111759600,경기도 수원시 영통구 망포2동,202407,33491.0
4111759600,경기도 수원시 영통구 망포2동,202408,33519.0
4111759600,경기도 수원시 영통구 망포2동,202409,33549.0
4111759600,경기도 수원시 영통구 망포2동,202410,33568.0
4111759600,경기도 수원시 영통구 망포2동,202411,33516.0
4111759600,경기도 수원시 영통구 망포2동,202412,33555.0
4111759600,경기도 수원시 영통구 망포2동,202501,33529.0
4111759600,경기도 수원시 영통구 망포2동,202502,33578.0
4111759600,경기도 수원시 영통구 망포2동,202503,33687.0
4111759600,경기도 수원시 영통구 망포2동,202504,35746.0
4111759600,경기도 수원시 영통구 망포2동,202505,37340.0
4111759600,경기도 수원시 영통구 망포2동,202506,37627.0
4111760000,경기도 수원시 영통구 광교1동,202307,52950.0
4111760000,경기도 수원시 영통구 광교1동,202308,52885.0
4111760000,경기도 수원시 영통구 광교1동,202309,52945.0
4111760000,경기도 수원시 영통구 광교1동,202310,53036.0
4111760000,경기도 수원시 영통구 광교1동,202311,53091.0
4111760000,경기도 수원시 영통구 광교1동,202312,53072.0
4111760000,경기도 수원시 영통구 광교1동,202401,53131.0
4111760000,경기도 수원시 영통구 광교1동,202402,53150.0
4111760000,경기도 수원시 영통구 광교1동,202403,53179.0
4111760000,경기도 수원시 영통구 광교1동,202404,53158.0
4111760000,경기도 수원시 영통구 광교1동,202405,53208.0
4111760000,경기도 수원시 영통구 광교1동,202406,53249.0
4111760000,경기도 수원시 영통구 광교1동,202407,53206.0
4111760000,경기도 수원시 영통구 광교1동,202408,53145.0
4111760000,경기도 수원시 영통구 광교1동,202409,53076.0
4111760000,경기도 수원시 영통구 광교1동,202410,53374.0
4111760000,경기도 수원시 영통구 광교1동,202411,53601.0
4111760000,경기도 수원시 영통구 광교1동,202412,53732.0
4111760000,경기도 수원시 영통구 광교1동,202501,53785.0
4111760000,경기도 수원시 영통구 광교1동,202502,53800.0
4111760000,경기도 수원시 영통구 광교1동,202503,53877.0
4111760000,경기도 수원시 영통구 광교1동,202504,53824.0
4111760000,경기도 수원시 영통구 광교1동,202505,53845.0
4111760000,경기도 수원시 영통구 광교1동,202506,53872.0
4111761000,경기도 수원시 영통구 광교2동,202307,29019.0
4111761000,경기도 수원시 영통구 광교2동,202308,28879.0
4111761000,경기도 수원시 영통구 광교2동,202309,28858.0
4111761000,경기도 수원시 영통구 광교2동,202310,28815.0
4111761000,경기도 수원시 영통구 광교2동,202311,28756.0
4111761000,경기도 수원시 영통구 광교2동,202312,28712.0
4111761000,경기도 수원시 영통구 광교2동,202401,28652.0
4111761000,경기도 수원시 영통구 광교2동,202402,28562.0
4111761000,경기도 수원시 영통구 광교2동,202403,28565.0
4111761000,경기도 수원시 영통구 광교2동,202404,28532.0
4111761000,경기도 수원시 영통구 광교2동,202405,28483.0
4111761000,경기도 수원시 영통구 광교2동,202406,28453.0
4111761000,경기도 수원시 영통구 광교2동,202407,28512.0
4111761000,경기도 수원시 영통구 광교2동,202408,28566.0
4111761000,경기도 수원시 영통구 광교2동,202409,28559.0
4111761000,경기도 수원시 영통구 광교2동,202410,28520.0
4111761000,경기도 수원시 영통구 광교2동,202411,28505.0
4111761000,경기도 수원시 영통구 광교2동,202412,28490.0
4111761000,경기도 수원시 영통구 광교2동,202501,28453.0
4111761000,경기도 수원시 영통구 광교2동,202502,28429.0
4111761000,경기도 수원시 영통구 광교2동,202503,28422.0
4111761000,경기도 수원시 영통구 광교2동,202504,28349.0
4111761000,경기도 수원시 영통구 광교2동,202505,28296.0
4111761000,경기도 수원시 영통구 광교2동,202506,28319.0
4113151000,경기도 성남시 수정구 신흥1동,202307,12955.0
4113151000,경기도 성남시 수정구 신흥1동,202308,12904.0
4113151000,경기도 성남시 수정구 신흥1동,202309,12847.0
4113151000,경기도 성남시 수정구 신흥1동,202310,12820.0
4113151000,경기도 성남시 수정구 신흥1동,202311,12720.0
4113151000,경기도 성남시 수정구 신흥1동,202312,12665.0
4113151000,경기도 성남시 수정구 신흥1동,202401,12664.0
4113151000,경기도 성남시 수정구 신흥1동,202402,12622.0
4113151000,경기도 성남시 수정구 신흥1동,202403,12568.0
4113151000,경기도 성남시 수정구 신흥1동,202404,12513.0
4113151000,경기도 성남시 수정구 신흥1동,202405,12488.0
4113151000,경기도 성남시 수정구 신흥1동,202406,12471.0
4113151000,경기도 성남시 수정구 신흥1동,202407,12448.0
4113151000,경기도 성남시 수정구 신흥1동,202408,12449.0
4113151000,경기도 성남시 수정구 신흥1동,202409,12404.0
4113151000,경기도 성남시 수정구 신흥1동,202410,12389.0
4113151000,경기도 성남시 수정구 신흥1동,202411,12336.0
4113151000,경기도 성남시 수정구 신흥1동,202412,12292.0
4113151000,경기도 성남시 수정구 신흥1동,202501,12278.0
4113151000,경기도 성남시 수정구 신흥1동,202502,12255.0
4113151000,경기도 성남시 수정구 신흥1동,202503,12224.0
4113151000,경기도 성남시 수정구 신흥1동,202504,12172.0
4113151000,경기도 성남시 수정구 신흥1동,202505,12120.0
4113151000,경기도 성남시 수정구 신흥1동,202506,12116.0
4113152000,경기도 성남시 수정구 신흥2동,202307,19843.0
4113152000,경기도 성남시 수정구 신흥2동,202308,19796.0
4113152000,경기도 성남시 수정구 신흥2동,202309,19816.0
4113152000,경기도 성남시 수정구 신흥2동,202310,19977.0
4113152000,경기도 성남시 수정구 신흥2동,202311,25183.0
4113152000,경기도 성남시 수정구 신흥2동,202312,28895.0
4113152000,경기도 성남시 수정구 신흥2동,202401,30085.0
4113152000,경기도 성남시 수정구 신흥2동,202402,30675.0
4113152000,경기도 성남시 수정구 신흥2동,202403,31008.0
4113152000,경기도 성남시 수정구 신흥2동,202404,31162.0
4113152000,경기도 성남시 수정구 신흥2동,202405,31235.0
4113152000,경기도 성남시 수정구 신흥2동,202406,31249.0
4113152000,경기도 성남시 수정구 신흥2동,202407,31282.0
4113152000,경기도 성남시 수정구 신흥2동,202408,31290.0
4113152000,경기도 성남시 수정구 신흥2동,202409,31316.0
4113152000,경기도 성남시 수정구 신흥2동,202410,31325.0
4113152000,경기도 성남시 수정구 신흥2동,202411,31384.0
4113152000,경기도 성남시 수정구 신흥2동,202412,31411.0
4113152000,경기도 성남시 수정구 신흥2동,202501,31480.0
4113152000,경기도 성남시 수정구 신흥2동,202502,31566.0
4113152000,경기도 성남시 수정구 신흥2동,202503,31574.0
4113152000,경기도 성남시 수정구 신흥2동,202504,31612.0
4113152000,경기도 성남시 수정구 신흥2동,202505,31617.0
4113152000,경기도 성남시 수정구 신흥2동,202506,31672.0
4113153000,경기도 성남시 수정구 신흥3동,202307,11034.0
4113153000,경기도 성남시 수정구 신흥3동,202308,10995.0
4113153000,경기도 성남시 수정구 신흥3동,202309,10983.0
4113153000,경기도 성남시 수정구 신흥3동,202310,10984.0
4113153000,경기도 성남시 수정구 신흥3동,202311,10890.0
4113153000,경기도 성남시 수정구 신흥3동,202312,10827.0
4113153000,경기도 성남시 수정구 신흥3동,202401,10849.0
4113153000,경기도 성남시 수정구 신흥3동,202402,10876.0
4113153000,경기도 성남시 수정구 신흥3동,202403,10849.0
4113153000,경기도 성남시 수정구 신흥3동,202404,10838.0
4113153000,경기도 성남시 수정구 신흥3동,202405,10800.0
4113153000,경기도 성남시 수정구 신흥3동,202406,10814.0
4113153000,경기도 성남시 수정구 신흥3동,202407,10841.0
4113153000,경기도 성남시 수정구 신흥3동,202408,10856.0
4113153000,경기도 성남시 수정구 신흥3동,202409,10840.0
4113153000,경기도 성남시 수정구 신흥3동,202410,10831.0
4113153000,경기도 성남시 수정구 신흥3동,202411,10773.0
4113153000,경기도 성남시 수정구 신흥3동,202412,10755.0
4113153000,경기도 성남시 수정구 신흥3동,202501,10762.0
4113153000,경기도 성남시 수정구 신흥3동,202502,10779.0
4113153000,경기도 성남시 수정구 신흥3동,202503,10774.0
4113153000,경기도 성남시 수정구 신흥3동,202504,10795.0
4113153000,경기도 성남시 수정구 신흥3동,202505,10771.0
4113153000,경기도 성남시 수정구 신흥3동,202506,10759.0
4113154000,경기도 성남시 수정구 태평1동,202307,14705.0
4113154000,경기도 성남시 수정구 태평1동,202308,14625.0
4113154000,경기도 성남시 수정구 태평1동,202309,14578.0
4113154000,경기도 성남시 수정구 태평1동,202310,14519.0
4113154000,경기도 성남시 수정구 태평1동,202311,14425.0
4113154000,경기도 성남시 수정구 태평1동,202312,14376.0
4113154000,경기도 성남시 수정구 태평1동,202401,14344.0
4113154000,경기도 성남시 수정구 태평1동,202402,14342.0
4113154000,경기도 성남시 수정구 태평1동,202403,14288.0
4113154000,경기도 성남시 수정구 태평1동,202404,14217.0
4113154000,경기도 성남시 수정구 태평1동,202405,14183.0
4113154000,경기도 성남시 수정구 태평1동,202406,14138.0
4113154000,경기도 성남시 수정구 태평1동,202407,14135.0
4113154000,경기도 성남시 수정구 태평1동,202408,14120.0
4113154000,경기도 성남시 수정구 태평1동,202409,14052.0
4113154000,경기도 성남시 수정구 태평1동,202410,13980.0
4113154000,경기도 성남시 수정구 태평1동,202411,13935.0
4113154000,경기도 성남시 수정구 태평1동,202412,13906.0
4113154000,경기도 성남시 수정구 태평1동,202501,13872.0
4113154000,경기도 성남시 수정구 태평1동,202502,13862.0
4113154000,경기도 성남시 수정구 태평1동,202503,13842.0
4113154000,경기도 성남시 수정구 태평1동,202504,13814.0
4113154000,경기도 성남시 수정구 태평1동,202505,13746.0
4113154000,경기도 성남시 수정구 태평1동,202506,13715.0
4113155000,경기도 성남시 수정구 태평2동,202307,14685.0
4113155000,경기도 성남시 수정구 태평2동,202308,14627.0
4113155000,경기도 성남시 수정구 태평2동,202309,14594.0
4113155000,경기도 성남시 수정구 태평2동,202310,14585.0
4113155000,경기도 성남시 수정구 태평2동,202311,14524.0
4113155000,경기도 성남시 수정구 태평2동,202312,14430.0
4113155000,경기도 성남시 수정구 태평2동,202401,14385.0
4113155000,경기도 성남시 수정구 태평2동,202402,14345.0
4113155000,경기도 성남시 수정구 태평2동,202403,14308.0
4113155000,경기도 성남시 수정구 태평2동,202404,14265.0
4113155000,경기도 성남시 수정구 태평2동,202405,14230.0
4113155000,경기도 성남시 수정구 태평2동,202406,14180.0
4113155000,경기도 성남시 수정구 태평2동,202407,14169.0
4113155000,경기도 성남시 수정구 태평2동,202408,14115.0
4113155000,경기도 성남시 수정구 태평2동,202409,14091.0
4113155000,경기도 성남시 수정구 태평2동,202410,14054.0
4113155000,경기도 성남시 수정구 태평2동,202411,14014.0
4113155000,경기도 성남시 수정구 태평2동,202412,14007.0
4113155000,경기도 성남시 수정구 태평2동,202501,13978.0
4113155000,경기도 성남시 수정구 태평2동,202502,13941.0
4113155000,경기도 성남시 수정구 태평2동,202503,13926.0
4113155000,경기도 성남시 수정구 태평2동,202504,13860.0
4113155000,경기도 성남시 수정구 태평2동,202505,13843.0
4113155000,경기도 성남시 수정구 태평2동,202506,13832.0
4113156000,경기도 성남시 수정구 태평3동,202307,12702.0
4113156000,경기도 성남시 수정구 태평3동,202308,12649.0
4113156000,경기도 성남시 수정구 태평3동,202309,12632.0
4113156000,경기도 성남시 수정구 태평3동,202310,12614.0
4113156000,경기도 성남시 수정구 태평3동,202311,12483.0
4113156000,경기도 성남시 수정구 태평3동,202312,12442.0
4113156000,경기도 성남시 수정구 태평3동,202401,12439.0
4113156000,경기도 성남시 수정구 태평3동,202402,12423.0
4113156000,경기도 성남시 수정구 태평3동,202403,12369.0
4113156000,경기도 성남시 수정구 태평3동,202404,12323.0
4113156000,경기도 성남시 수정구 태평3동,202405,12285.0
4113156000,경기도 성남시 수정구 태평3동,202406,12265.0
4113156000,경기도 성남시 수정구 태평3동,202407,12240.0
4113156000,경기도 성남시 수정구 태평3동,202408,12191.0
4113156000,경기도 성남시 수정구 태평3동,202409,12121.0
4113156000,경기도 성남시 수정구 태평3동,202410,12058.0
4113156000,경기도 성남시 수정구 태평3동,202411,12006.0
4113156000,경기도 성남시 수정구 태평3동,202412,11980.0
4113156000,경기도 성남시 수정구 태평3동,202501,11968.0
4113156000,경기도 성남시 수정구 태평3동,202502,11901.0
4113156000,경기도 성남시 수정구 태평3동,202503,11850.0
4113156000,경기도 성남시 수정구 태평3동,202504,11795.0
4113156000,경기도 성남시 수정구 태평3동,202505,11782.0
4113156000,경기도 성남시 수정구 태평3동,202506,11752.0
4113156100,경기도 성남시 수정구 태평4동,202307,12342.0
4113156100,경기도 성남시 수정구 태평4동,202308,12279.0
4113156100,경기도 성남시 수정구 태평4동,202309,12207.0
4113156100,경기도 성남시 수정구 태평4동,202310,12159.0
4113156100,경기도 성남시 수정구 태평4동,202311,11983.0
4113156100,경기도 성남시 수정구 태평4동,202312,11908.0
4113156100,경기도 성남시 수정구 태평4동,202401,11828.0
4113156100,경기도 성남시 수정구 태평4동,202402,11765.0
4113156100,경기도 성남시 수정구 태평4동,202403,11658.0
4113156100,경기도 성남시 수정구 태평4동,202404,11585.0
4113156100,경기도 성남시 수정구 태평4동,202405,11555.0
4113156100,경기도 성남시 수정구 태평4동,202406,11532.0
4113156100,경기도 성남시 수정구 태평4동,202407,11452.0
4113156100,경기도 성남시 수정구 태평4동,202408,11407.0
4113156100,경기도 성남시 수정구 태평4동,202409,11392.0
4113156100,경기도 성남시 수정구 태평4동,202410,11354.0
4113156100,경기도 성남시 수정구 태평4동,202411,11305.0
4113156100,경기도 성남시 수정구 태평4동,202412,11256.0
4113156100,경기도 성남시 수정구 태평4동,202501,11213.0
4113156100,경기도 성남시 수정구 태평4동,202502,11182.0
4113156100,경기도 성남시 수정구 태평4동,202503,11116.0
4113156100,경기도 성남시 수정구 태평4동,202504,11098.0
4113156100,경기도 성남시 수정구 태평4동,202505,11067.0
4113156100,경기도 성남시 수정구 태평4동,202506,11044.0
4113157000,경기도 성남시 수정구 수진1동,202307,11772.0
4113157000,경기도 성남시 수정구 수진1동,202308,11710.0
4113157000,경기도 성남시 수정구 수진1동,202309,11671.0
4113157000,경기도 성남시 수정구 수진1동,202310,11648.0
4113157000,경기도 성남시 수정구 수진1동,202311,11587.0
4113157000,경기도 성남시 수정구 수진1동,202312,11564.0
4113157000,경기도 성남시 수정구 수진1동,202401,11511.0
4113157000,경기도 성남시 수정구 수진1동,202402,11459.0
4113157000,경기도 성남시 수정구 수진1동,202403,11426.0
4113157000,경기도 성남시 수정구 수진1동,202404,11365.0
4113157000,경기도 성남시 수정구 수진1동,202405,11352.0
4113157000,경기도 성남시 수정구 수진1동,202406,11308.0
4113157000,경기도 성남시 수정구 수진1동,202407,11286.0
4113157000,경기도 성남시 수정구 수진1동,202408,11281.0
4113157000,경기도 성남시 수정구 수진1동,202409,11232.0
4113157000,경기도 성남시 수정구 수진1동,202410,11185.0
4113157000,경기도 성남시 수정구 수진1동,202411,11142.0
4113157000,경기도 성남시 수정구 수진1동,202412,11117.0
4113157000,경기도 성남시 수정구 수진1동,202501,11091.0
4113157000,경기도 성남시 수정구 수진1동,202502,11038.0
4113157000,경기도 성남시 수정구 수진1동,202503,11012.0
4113157000,경기도 성남시 수정구 수진1동,202504,10983.0
4113157000,경기도 성남시 수정구 수진1동,202505,10943.0
4113157000,경기도 성남시 수정구 수진1동,202506,10924.0
4113158000,경기도 성남시 수정구 수진2동,202307,15269.0
4113158000,경기도 성남시 수정구 수진2동,202308,15266.0
4113158000,경기도 성남시 수정구 수진2동,202309,15263.0
4113158000,경기도 성남시 수정구 수진2동,202310,15237.0
4113158000,경기도 성남시 수정구 수진2동,202311,15111.0
4113158000,경기도 성남시 수정구 수진2동,202312,15015.0
4113158000,경기도 성남시 수정구 수진2동,202401,14990.0
4113158000,경기도 성남시 수정구 수진2동,202402,14953.0
4113158000,경기도 성남시 수정구 수진2동,202403,14923.0
4113158000,경기도 성남시 수정구 수진2동,202404,14913.0
4113158000,경기도 성남시 수정구 수진2동,202405,14903.0
4113158000,경기도 성남시 수정구 수진2동,202406,14897.0
4113158000,경기도 성남시 수정구 수진2동,202407,14828.0
4113158000,경기도 성남시 수정구 수진2동,202408,14787.0
4113158000,경기도 성남시 수정구 수진2동,202409,14813.0
4113158000,경기도 성남시 수정구 수진2동,202410,14712.0
4113158000,경기도 성남시 수정구 수진2동,202411,14652.0
4113158000,경기도 성남시 수정구 수진2동,202412,14572.0
4113158000,경기도 성남시 수정구 수진2동,202501,14565.0
4113158000,경기도 성남시 수정구 수진2동,202502,14564.0
4113158000,경기도 성남시 수정구 수진2동,202503,14524.0
4113158000,경기도 성남시 수정구 수진2동,202504,14486.0
4113158000,경기도 성남시 수정구 수진2동,202505,14460.0
4113158000,경기도 성남시 수정구 수진2동,202506,14442.0
4113159000,경기도 성남시 수정구 단대동,202307,14924.0
4113159000,경기도 성남시 수정구 단대동,202308,14904.0
4113159000,경기도 성남시 수정구 단대동,202309,14876.0
4113159000,경기도 성남시 수정구 단대동,202310,14835.0
4113159000,경기도 성남시 수정구 단대동,202311,14687.0
4113159000,경기도 성남시 수정구 단대동,202312,14574.0
4113159000,경기도 성남시 수정구 단대동,202401,14567.0
4113159000,경기도 성남시 수정구 단대동,202402,14536.0
4113159000,경기도 성남시 수정구 단대동,202403,14530.0
4113159000,경기도 성남시 수정구 단대동,202404,14512.0
4113159000,경기도 성남시 수정구 단대동,202405,14504.0
4113159000,경기도 성남시 수정구 단대동,202406,14481.0
4113159000,경기도 성남시 수정구 단대동,202407,14472.0
4113159000,경기도 성남시 수정구 단대동,202408,14451.0
4113159000,경기도 성남시 수정구 단대동,202409,14440.0
4113159000,경기도 성남시 수정구 단대동,202410,14403.0
4113159000,경기도 성남시 수정구 단대동,202411,14374.0
4113159000,경기도 성남시 수정구 단대동,202412,14351.0
4113159000,경기도 성남시 수정구 단대동,202501,14349.0
4113159000,경기도 성남시 수정구 단대동,202502,14303.0
4113159000,경기도 성남시 수정구 단대동,202503,14299.0
4113159000,경기도 성남시 수정구 단대동,202504,14306.0
4113159000,경기도 성남시 수정구 단대동,202505,14289.0
4113159000,경기도 성남시 수정구 단대동,202506,14252.0
4113160000,경기도 성남시 수정구 산성동,202307,4876.0
4113160000,경기도 성남시 수정구 산성동,202308,4844.0
4113160000,경기도 성남시 수정구 산성동,202309,4822.0
4113160000,경기도 성남시 수정구 산성동,202310,4804.0
4113160000,경기도 성남시 수정구 산성동,202311,4757.0
4113160000,경기도 성남시 수정구 산성동,202312,4723.0
4113160000,경기도 성남시 수정구 산성동,202401,4702.0
4113160000,경기도 성남시 수정구 산성동,202402,4683.0
4113160000,경기도 성남시 수정구 산성동,202403,4680.0
4113160000,경기도 성남시 수정구 산성동,202404,4673.0
4113160000,경기도 성남시 수정구 산성동,202405,4678.0
4113160000,경기도 성남시 수정구 산성동,202406,4684.0
4113160000,경기도 성남시 수정구 산성동,202407,4669.0
4113160000,경기도 성남시 수정구 산성동,202408,4664.0
4113160000,경기도 성남시 수정구 산성동,202409,4638.0
4113160000,경기도 성남시 수정구 산성동,202410,4621.0
4113160000,경기도 성남시 수정구 산성동,202411,4602.0
4113160000,경기도 성남시 수정구 산성동,202412,4561.0
4113160000,경기도 성남시 수정구 산성동,202501,4543.0
4113160000,경기도 성남시 수정구 산성동,202502,4520.0
4113160000,경기도 성남시 수정구 산성동,202503,4545.0
4113160000,경기도 성남시 수정구 산성동,202504,4517.0
4113160000,경기도 성남시 수정구 산성동,202505,4513.0
4113160000,경기도 성남시 수정구 산성동,202506,4508.0
4113161000,경기도 성남시 수정구 양지동,202307,9494.0
