X,Y,BASE_DATE,ADM_CD,ADM_NM
127.288655906218,37.241928120217,"20250630","31191360",양지면
127.200616420242,37.2250375128646,"20250630","31191510",중앙동
127.212378607133,37.2535905887518,"20250630","31191530",유림동
127.251414352265,37.2038682409296,"20250630","31191540",동부동
127.186409862986,37.241177948421,"20250630","31191550",역북동
127.165590716844,37.2401874631468,"20250630","31191560",삼가동
127.123059492669,37.2773905098783,"20250630","31192520",구갈동
127.114149929666,37.2309922373843,"20250630","31192540",기흥동
127.079187863955,37.2327017810534,"20250630","31192550",서농동
127.141279643238,37.2953835818937,"20250630","31192560",구성동
127.127532770812,37.3067082799739,"20250630","31192570",마북동
127.10712302169,37.3093305222923,"20250630","31192590",보정동
127.14354733633,37.2615887322576,"20250630","31192600",상하동
127.101407774405,37.2830731547791,"20250630","31192610",신갈동
127.080273929387,37.2747812039774,"20250630","31192630",영덕1동
127.0912882005,37.2532562371959,"20250630","31192640",영덕2동
127.110870473721,37.2654951690642,"20250630","31192650",상갈동
127.131024580886,37.2450073906057,"20250630","31192660",보라동
127.164296567169,37.2857630619552,"20250630","31192670",동백1동
127.161796235812,37.2667554731572,"20250630","31192680",동백2동
127.147239248568,37.2771457420799,"20250630","31192690",동백3동
127.093227464113,37.3280594140842,"20250630","31193510",풍덕천1동
127.090973063634,37.3185305331785,"20250630","31193520",풍덕천2동
127.057603630789,37.3323695110763,"20250630","31193530",신봉동
127.107589103782,37.3302518179026,"20250630","31193550",죽전2동
127.057444166393,37.35016493326,"20250630","31193560",동천동
127.087504346607,37.3052424809332,"20250630","31193580",상현2동
127.060690451355,37.3192756154494,"20250630","31193590",성복동
127.1294133702,37.3330085060804,"20250630","31193600",죽전1동
127.125078334954,37.3251474251652,"20250630","31193610",죽전3동
127.079660400307,37.3066337267544,"20250630","31193620",상현1동
127.069403852066,37.3023316095479,"20250630","31193630",상현3동
126.780393647213,37.8742238410187,"20250630","31200110",문산읍
126.8149292258,37.8285316944294,"20250630","31200120",파주읍
126.892962413676,37.867112275551,"20250630","31200130",법원읍
126.823097293025,37.750833636606,"20250630","31200150",조리읍
126.788990031052,37.7971890537411,"20250630","31200310",월롱면
126.705818542592,37.8022196109545,"20250630","31200320",탄현면
126.883003565611,37.7766869227778,"20250630","31200350",광탄면
126.851348406847,37.9143228457397,"20250630","31200360",파평면
126.931045713582,37.9582781531431,"20250630","31200370",적성면
126.741818084722,37.9213236037217,"20250630","31200390",장단면
126.709216740659,37.7325571121355,"20250630","31200511",교하동
126.758716288424,37.7316992106432,"20250630","31200512",운정1동
126.746117807174,37.7108598335004,"20250630","31200513",운정3동
126.775909447734,37.724094958426,"20250630","31200514",운정4동
126.719004554317,37.7290813786848,"20250630","31200515",운정5동
126.72233288926,37.7147864880736,"20250630","31200516",운정6동
126.776556305612,37.750898113614,"20250630","31200520",금촌2동
126.782376913266,37.7608490290849,"20250630","31200530",금촌1동
126.748227119875,37.7799275660065,"20250630","31200540",금촌3동
126.740295805715,37.7267689491807,"20250630","31200570",운정2동
127.596425487415,37.134715887861,"20250630","31210110",장호원읍
127.506970107154,37.2731119741645,"20250630","31210120",부발읍
127.410419030701,37.3136632977736,"20250630","31210310",신둔면
127.482564622011,37.3255655664058,"20250630","31210320",백사면
127.411976047129,37.2151968176009,"20250630","31210330",호법면
127.370821698054,37.2496618014444,"20250630","31210340",마장면
127.497742086551,37.2128908673227,"20250630","31210350",대월면
127.456751527817,37.1707243325976,"20250630","31210360",모가면
127.523118194867,37.1395461332074,"20250630","31210370",설성면
127.546948137,37.0756609045364,"20250630","31210380",율면
127.445251612891,37.2834867670804,"20250630","31210510",창전동
127.450701371454,37.24305455964,"20250630","31210520",중리동
127.421682815434,37.287641586505,"20250630","31210530",관고동
127.454539383239,37.289689363429,"20250630","31210540",증포동
127.173617977972,36.9947110607158,"20250630","31220110",공도읍
127.313796822158,37.0560615093716,"20250630","31220310",보개면
127.344286449838,36.9816428241609,"20250630","31220320",금광면
127.267211414566,36.9367419184819,"20250630","31220330",서운면
127.22337268576,36.9694897488097,"20250630","31220340",미양면
127.238488625644,37.0344605894105,"20250630","31220350",대덕면
127.21998282334,37.081879756218,"20250630","31220360",양성면
127.147117651415,37.0559484130407,"20250630","31220380",원곡면
